,user,CenterControlScore,PieceActivityScore,KingSafetyScore,CastlingScore,KingTropismScore,KingDefendersScore,KingPawnShieldScore,KingZoneControlScore,KingDiagonalExposureScore,KingEscapeSquaresScore,CaptureRatio,PawnCenter,AveragePawnAdvanceDepth,CheckRatio,ForceRatio,PawnIsolateScore,PawnOverlapScore,PawnProtectScore,TotalGames,WonGames,LostGames,DrawnGames,queen_1LifeRatio,rook_1LifeRatio,rook_2LifeRatio,bishop_1LifeRatio,bishop_2LifeRatio,knight_1LifeRatio,knight_2LifeRatio,pawn_1LifeRatio,pawn_2LifeRatio,pawn_3LifeRatio,pawn_4LifeRatio,pawn_5LifeRatio,pawn_6LifeRatio,pawn_7LifeRatio,pawn_8LifeRatio,queen_promo_1LifeRatio,queen_promo_2LifeRatio,queen_promo_3LifeRatio,queen_promo_4LifeRatio,queen_promo_5LifeRatio,queen_promo_6LifeRatio,queen_promo_7LifeRatio,queen_promo_8LifeRatio,rook_promo_1LifeRatio,rook_promo_2LifeRatio,rook_promo_3LifeRatio,rook_promo_4LifeRatio,rook_promo_5LifeRatio,rook_promo_6LifeRatio,rook_promo_7LifeRatio,rook_promo_8LifeRatio,bishop_promo_1LifeRatio,bishop_promo_2LifeRatio,bishop_promo_3LifeRatio,bishop_promo_4LifeRatio,bishop_promo_5LifeRatio,bishop_promo_6LifeRatio,bishop_promo_7LifeRatio,bishop_promo_8LifeRatio,knight_promo_1LifeRatio,knight_promo_2LifeRatio,knight_promo_3LifeRatio,knight_promo_4LifeRatio,knight_promo_5LifeRatio,knight_promo_6LifeRatio,knight_promo_7LifeRatio,knight_promo_8LifeRatio,Name,ELO
2018,Robert Kula,18.578611415370595,177.44583203571793,-66.3355229359336,-15.436034546669324,-12.497169929510132,3.996330176163347,-6.64292063218662,-37.06470973849626,-10.6913993986624,12.00038113342779,0.2101605504587156,0.4494128440366972,19.03211009174312,0.0660045871559633,0.0082477064220183,0.109974363510471,-0.3516409439644362,1.654940817314482,113,42,63,8,0.7037843357434908,0.8434890680909546,0.765094047633118,0.6269396313319133,0.5180884216116919,0.5757073926701733,0.4938700343383344,0.8441681775885848,0.8329727908963305,0.76804787301747,0.6355875529465619,0.5362628634646522,0.5853587793852792,0.7761591649441677,0.8055573708443067,0.0939050851861686,0.0359638108116809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert Kula,2324.0
2019,Robert L. Hess,18.926660509745968,180.1159523055908,-60.4666027852405,-12.841155615032273,-12.120032480299008,3.9983437989183206,-8.966640388609601,-32.38806401473558,-9.89996807200203,11.750913986519674,0.2245170556552962,0.4250538599640933,18.08617594254937,0.0662064631956912,0.0078150807899461,0.1669959121101369,-0.2954980604330022,2.362855652903626,280,169,93,18,0.7464100102480896,0.8804643029161617,0.8414579787217419,0.6922227090486839,0.6978665089971053,0.5995291273742244,0.6071557212439157,0.8623069408149939,0.7639447864864266,0.8326687271718567,0.7146848027340788,0.687951999066126,0.704103450017435,0.7980764038038876,0.8601424853415307,0.044726802412379,0.0174738841405507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert L. Hess,2876.0
2020,Robert Mcligeyo,19.500432420516297,184.28502671864788,-53.0372106028946,-15.027618301919844,-10.89309427802229,3.996871789928718,-1.6135595646252998,-30.14266601064707,-9.941014266797191,10.583870029188372,0.2293828125,0.3999921875,14.82421875,0.05862890625,0.00521484375,0.0527028911194815,-0.2574455508832387,1.3442520230882848,132,35,92,5,0.7555775011237027,0.9143012240413512,0.8210126116111477,0.6579735263246306,0.6698070362823814,0.5676684601209065,0.605372351745431,0.8927073618963813,0.9049511750064684,0.8723479916376071,0.5496208068092274,0.5262219497380044,0.6468827032078126,0.8091266679690128,0.8697306120232341,0.0508742047697073,0.0877319401909565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert Mcligeyo,2233.0
2021,Robert Piliposyan,18.73991569471108,181.2881012289376,-59.93857192180892,-14.99573879573446,-11.50567693008104,3.9848602813731695,-4.964167523304543,-33.94742389062672,-10.32977542355925,11.81935036012392,0.220955223880597,0.423931343283582,18.107462686567164,0.0682298507462686,0.0083731343283582,0.0807101647790732,-0.2366388399694048,1.5594586074136527,172,92,63,17,0.7261700683249781,0.9077952162118212,0.7912085037124196,0.6324057890592877,0.5886215767127551,0.5417184385523238,0.5599428451205599,0.8695668832676231,0.8620650929891742,0.8133958966585659,0.6192155674446601,0.5136909502903788,0.6062540555548076,0.7244978611193862,0.809196503776918,0.0654999002934685,0.0088627339761769,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,Robert Piliposyan,2911.0
2022,Robert Ramirez,18.901481359689768,177.78607806682808,-60.13731184239989,-15.889202281291857,-11.667202652519954,3.98533947549002,-7.4213681806663425,-30.267576286220123,-10.414405347345166,11.537103430153532,0.2241344086021505,0.4022096774193548,15.978494623655914,0.0525645161290322,0.0071451612903225,0.0649550923557466,-0.201227779180268,2.213293386563791,191,75,96,20,0.7441443502763496,0.8657691387808777,0.8208309645428797,0.739280816762103,0.6305994937763603,0.5514540360546116,0.6488498882156488,0.897446361366387,0.8662201660473454,0.7720977189405014,0.6087103371095506,0.6830324535608499,0.7194629789132245,0.8201413888045437,0.8871349382700465,0.0931052012063071,0.0636818650031302,0.0227058823529411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert Ramirez,2497.0
2023,Robert Safin,18.841113816219845,176.45664873763334,-60.52391343956998,-15.603553808478871,-11.679228486754232,3.996377120921245,-5.997533004174544,-32.88319316367736,-10.44776557154332,12.090983474137108,0.2229467455621301,0.464775147928994,17.75147928994083,0.0563767258382642,0.0081282051282051,0.0912176306945382,-0.2040112990883736,1.7084357146215274,261,111,130,20,0.6823203287434993,0.8965030158906279,0.8251698003427914,0.6461786249000148,0.5789381381651223,0.5710612781799056,0.5805143610251127,0.8840610139031615,0.8639073222284225,0.8301007982818099,0.6389535889297605,0.4897541430447956,0.5328152905663123,0.7925174105543821,0.8236015730283899,0.0590809935056624,0.0548288993176794,,,,,,,0.0087719298245614,,,,,,,,,,,,,,,,0.0078740157480314,,,,,,,,Robert Safin,2590.0
2024,Robert Sava,18.003072457408994,166.5397705643531,-63.052384362976255,-16.348650557606874,-11.99029326779904,3.99709114510638,-5.042187644753793,-35.22048394270203,-10.83898884883476,12.391128753613868,0.2121176470588235,0.4341225490196079,20.916666666666668,0.0658088235294117,0.0106372549019607,0.1307056249059438,-0.2569269464357648,1.738537113511304,102,48,44,10,0.649539453479131,0.8482733883089058,0.7362770300441173,0.6179038981080702,0.5535503614177205,0.486312532189611,0.4991545434290419,0.8628460072911853,0.8266656739346989,0.7485859955647806,0.6422078979732697,0.5191176235014923,0.5672891136056424,0.7213009269893429,0.7853957462518857,0.0671737256490404,0.0424539877300613,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert Sava,2616.0
2025,Roberto Al Avila Bautista,18.99919513822961,179.51088700719666,-59.91324544211284,-15.884273821732814,-11.632897024154255,3.997385178843201,-4.211527193097908,-33.11068160812627,-10.288115966860728,11.216864993015935,0.2114117647058823,0.3444477124183006,17.986928104575163,0.053892156862745,0.0054803921568627,0.0754157971177062,-0.2088743392488776,2.3448938918591606,157,65,80,12,0.759301261445844,0.9100455344039988,0.7710414441165658,0.6936901838802912,0.5702539549279427,0.5232764945413912,0.5760351205059179,0.8945057048388944,0.8783513144040409,0.881587543351027,0.7342138462147617,0.5624861837372472,0.4701802513272375,0.7342238404706765,0.8205863726087664,0.0558253448649579,0.0581478501832484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roberto Al Avila Bautista,2666.0
2026,Roberto Carlos Gomez Ledo,19.396914261279196,179.51176485041552,-58.4820013769662,-14.605124030646794,-11.63736061479747,3.989873331126989,-5.735999091781832,-32.340082877375245,-10.310103977565834,12.15679588407399,0.2124252427184466,0.4829067961165048,17.506796116504855,0.0562427184466019,0.0079029126213592,0.0911599802925184,-0.4024817021393818,1.8480503805348507,258,114,107,37,0.7029532884907096,0.8813814199947347,0.792885595134819,0.6000490682508794,0.5945999089055436,0.5856120290671587,0.5938402115719579,0.8898705355402333,0.8875512057698414,0.8546482675695443,0.6572062215937371,0.5116250072548512,0.7514856319797445,0.804304008564201,0.8611931502749814,0.0689307472019682,0.0499640363830966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roberto Carlos Gomez Ledo,2766.0
2027,Roberto De Abreu,19.02286748705316,183.891359225877,-59.88695523207268,-14.561400443886942,-12.24059665042339,3.9944913295609177,-7.193313828585074,-31.440285201763565,-10.319125506011938,11.873275069037309,0.2225163934426229,0.4612131147540984,17.59016393442623,0.061077868852459,0.0076434426229508,0.0670754164748805,-0.2399379393222916,1.5914818646009703,130,46,75,9,0.7454427878423517,0.8803933667547743,0.8512966529244708,0.6620624726675903,0.6690041385755552,0.5510771262981013,0.594619285982993,0.8879392957318156,0.8595684557998371,0.8138555176414685,0.6778323816151234,0.5615649620663484,0.5860118766341668,0.7955005032954431,0.8436023426949756,0.0336639324870123,0.1376279191813172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roberto De Abreu,2123.0
2028,Roberto Junio Brito Molina,19.25116140888776,172.83677265792093,-61.70793453583333,-15.077878431388315,-12.030095629212186,3.997970424547597,-5.570367732838133,-35.72780636324794,-10.35187549878778,13.052118695093434,0.2080287474332648,0.4743626283367557,20.99958932238193,0.0512250513347022,0.0080804928131416,0.1408794342638224,-0.2376456747996939,1.825612655539706,1230,663,387,180,0.6464984219185079,0.8601239883267703,0.785792814095684,0.5813312406974184,0.5084507728561585,0.5796113567680143,0.5663594005124415,0.8648816659695954,0.8578631572549323,0.8217196700485055,0.7113073977555322,0.3984093090378922,0.5906937650849403,0.7846985876807283,0.8267925632896045,0.0893651483304322,0.1141333380702477,0.102273152942445,0.1162790697674418,,,,,0.0530487629311798,0.1094527363184079,0.099502487562189,0.0796019900497512,0.0398009950248756,,,,0.3043006473237403,0.1813842482100238,,,,,,,0.1454650148328223,0.1841633970865638,0.1711053739337263,,,,,,Roberto Junio Brito Molina,2904.0
2029,Roberto Martin del Campo,19.939305157744265,185.302046813625,-58.23311632688771,-14.644972831253565,-11.588886102850129,3.979176501882285,-5.1199930413942285,-32.034001733064144,-10.05286983210814,11.228430711900216,0.2243225806451612,0.5060040322580646,16.923387096774192,0.0638629032258064,0.0079233870967741,0.0672172874261015,-0.2130445634079729,1.4397143697550108,128,58,59,11,0.7401116374918486,0.8863385012495798,0.8475030655568152,0.6571409114141614,0.6106123908897981,0.5957214345183827,0.6104845715250026,0.903634899662604,0.8863534869648965,0.8490078616833585,0.621516323245198,0.468871054447159,0.6948560953711559,0.8135425888665289,0.8266508330300897,0.0551587263006341,0.0338535636548881,,,,,,,,,,,,,,,,,,,,,,,0.0033333333333333,,,,,,,,Roberto Martin del Campo,2488.0
2030,Robinson Perez,19.76153436825868,186.91283162468417,-56.85772966936646,-13.994487281150572,-11.702783823846026,3.981629128153594,-5.389476214070731,-31.4878794728683,-9.901477702017392,11.636745696432977,0.2222934362934363,0.4427876447876448,17.25868725868726,0.0527528957528957,0.0061196911196911,0.0629026417076744,-0.2617821121138849,1.7851936511810225,132,64,56,12,0.7631837729419926,0.8970137332096282,0.8325507910372061,0.6861848965241781,0.6403058108941713,0.6080555642913589,0.5629769662669959,0.905290289938292,0.8674840068637316,0.8477921288171868,0.7065014117906323,0.5807988507725627,0.6229077330166138,0.7863650919613329,0.8429773760337079,0.0536948543062587,0.0475861532679272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robinson Perez,2396.0
2031,Rodion Radzhabov,19.90771917520187,180.52241942220388,-56.79558484033271,-14.541949325680148,-10.931274275916785,3.9953809046343713,-5.050925330834138,-32.14868564299361,-10.295094929304923,12.176963759762518,0.2201907216494845,0.4818144329896907,18.34536082474227,0.068381443298969,0.0082680412371134,0.072972928081607,-0.3113892339119101,1.4618721861123165,105,41,56,8,0.6933763374319554,0.8762623828384217,0.8189743601372936,0.5747255134575976,0.6523439537839594,0.5697284192055009,0.5544834791530352,0.8808073408272716,0.8650544103993791,0.8242572072547769,0.6272943660505516,0.5350371850037241,0.6142655096724303,0.7763209984004428,0.853957301432789,0.0311606829816627,0.0193842785557064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rodion Radzhabov,2693.0
2032,Rodolfos Stamatiou,19.382848150300205,183.33112623490064,-60.19379777199293,-15.039480106746405,-11.723056708198383,3.9966233739729287,-4.92676808778565,-33.90992990176384,-10.40530622508425,11.814119883612676,0.2176536585365853,0.4568390243902439,19.04878048780488,0.0650682926829268,0.0097268292682926,0.1274351575770194,-0.2484456618768422,1.5261936990385463,105,43,58,4,0.7312717983581587,0.846589821079667,0.8053533710104043,0.6109819228799832,0.6295767566406776,0.527989725417131,0.5322882508619303,0.8687982993290928,0.8530109668182901,0.8144744190732065,0.6391209719746435,0.5180728670279124,0.5667215937440122,0.7919711981802215,0.8592423605083305,0.0869528325171855,0.0435360810805937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rodolfos Stamatiou,2650.0
2033,Rodrigo Espinoza Villanueva,19.691928203065025,187.5182973241932,-63.75531778417042,-15.886596502145087,-12.200645658706147,3.998164925329561,-5.680239475691609,-34.91200554447981,-10.481097105350631,11.407101576873307,0.2133755102040816,0.4507265306122449,17.857142857142858,0.0650612244897959,0.0077836734693877,0.0383680083575687,-0.2559627255680819,1.7967832536973494,126,65,44,17,0.7815575774794639,0.8567707596766645,0.8010595260975586,0.6861355113500013,0.629123385557333,0.5851553653605905,0.6038705446361334,0.8813390761780003,0.8348135011006581,0.8085567926312593,0.6460808451242711,0.6000816594536467,0.6029252949420545,0.7968662196816882,0.8314068859459237,0.0726855641433247,0.0513536430258615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rodrigo Espinoza Villanueva,2658.0
2034,Rodrigo Mendoza Acuna,20.52727522037781,194.2199328712916,-53.00197119853473,-14.072575191901947,-11.074910860614956,3.9959135454854,-3.8444548250727006,-28.76320139616855,-9.92367606063361,10.680933590371628,0.207647577092511,0.4791013215859031,15.73568281938326,0.0514096916299559,0.0064229074889867,0.0531626321801006,-0.2495026785868684,1.7900258080783245,121,45,64,12,0.7904144058868523,0.90592996841104,0.8464260331784191,0.7127124623091541,0.6035898961443353,0.6710281384177669,0.6601017266553726,0.90672538202031,0.9228949403812288,0.8624157795728725,0.7530561307167792,0.536464496768684,0.6378097293044346,0.8267198226373886,0.8911766478873109,0.0660843928089952,0.0625406107862248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rodrigo Mendoza Acuna,2617.0
2035,Rodrigo Román,18.1941878792882,166.782186827732,-64.62410970241682,-14.496375867589007,-12.399460391878902,3.9764229972807095,-6.544708795654297,-37.27393623557002,-10.393623199907616,12.507571790902311,0.2052335766423357,0.4469416058394161,19.194647201946477,0.0597299270072992,0.0056204379562043,0.0973035832238553,-0.2678604415395212,1.4239508248602235,215,85,115,15,0.6656023737197686,0.8630445254709026,0.7749264072715586,0.5767743907882185,0.6010032646977265,0.5207002113590855,0.5532347987161739,0.8593173814965892,0.8273066369413135,0.7841597795815758,0.5769230303329382,0.4743059617055675,0.6310064364057957,0.789289979403338,0.8127428355990949,0.0639183581863204,0.056155766026836,,,,,,,,,,,,,,,0.0098039215686274,,,,,,,,,,,,,,,,Rodrigo Román,2475.0
2036,Rodrigo Vasquez,20.43853466047737,187.6786352211921,-61.36181073438047,-15.00419967205574,-11.88569166739467,3.99536805324501,-5.849519049827814,-34.79761701531301,-10.379559405655309,12.559408022621062,0.2067346189164371,0.5236115702479338,19.17722681359045,0.0592121212121212,0.0068039485766758,0.1302126255471263,-0.2378951093546249,1.5751936375752218,1113,731,263,119,0.7495914744878213,0.8584632077718908,0.7947251800134699,0.6328054533960251,0.5719913944802792,0.609762987430379,0.6109777579494202,0.8803868753815381,0.8603980003875865,0.840110334552997,0.6249874590860817,0.4945525898511017,0.5923101115183378,0.7965137762872048,0.8408206581376926,0.0439355454744093,0.0499999368716799,0.0403361344537814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rodrigo Vasquez,2863.0
2037,Rogerio Paulo Muller Fernandes,19.1897445213072,179.20990067665014,-60.16568711052575,-15.79285532085462,-11.815130649758697,3.9987404895856793,-4.64707241688285,-33.45913612310881,-9.901515995150891,11.45128290564444,0.221522198731501,0.3926025369978858,17.095137420718817,0.0443171247357293,0.0043403805496828,0.0735602688984179,-0.2597385540617896,2.3032622750798804,242,69,157,16,0.7477133985394954,0.9177945198275412,0.8092272240953466,0.6506601603795442,0.5956377986202716,0.6125298261065428,0.5834518933734227,0.919736035333387,0.8906108733133578,0.8662259597585813,0.7987861660210775,0.6642210704062304,0.5261660908999205,0.7018287071756254,0.7845246127375758,0.0421300795239972,0.0975809087937234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rogerio Paulo Muller Fernandes,2311.0
2038,Rohan Rajaram,19.06884952196405,183.1989890923474,-61.28578996628592,-15.997297866483208,-11.401342089217184,3.9911375351747167,-3.4533565759968727,-34.99205710901467,-10.65317985033782,11.220305989589123,0.2157327586206896,0.4326896551724138,18.92672413793104,0.0761465517241379,0.0122844827586206,0.0593937697047625,-0.2549056746340201,1.587009486533176,120,68,43,9,0.7427792334250204,0.8565436650587163,0.7900480747100289,0.635350128404548,0.6031172112803338,0.5098073504850968,0.5336924007824844,0.872073660681648,0.8602029375911454,0.8174063009421574,0.6235685242755257,0.4782712827598961,0.5073038494027003,0.7811110314472344,0.8356258765188112,0.0442966838097451,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rohan Rajaram,2646.0
2039,Rohit S,18.714905768193173,179.33553281677587,-63.85105482871821,-15.88463291595714,-12.179007430336934,3.997536530018704,-5.024596230146328,-35.752666678486946,-10.552454415533068,11.544766311723508,0.2142798165137614,0.4025045871559632,19.1605504587156,0.0581330275229357,0.0038119266055045,0.0776555677741464,-0.2752388020214096,1.5363044377113853,110,61,46,3,0.713969358399032,0.8389881515623245,0.818078845654626,0.665346195935595,0.6357480566601103,0.519832944636709,0.5295998999263478,0.8634641287215995,0.8399226483054162,0.8344166379365827,0.6369755511060398,0.4890212199499356,0.6034808577502331,0.7856232691844068,0.8325871459091277,0.0474697036458023,0.082348305752561,,,,,,,,,,,,,,,,,,,,,,,0.1489361702127659,,,,,,,,Rohit S,2813.0
2040,Rohith Krishna,19.736416896485014,189.6468600116839,-64.92022443948744,-15.85558867092165,-12.146944603832504,3.995502739670421,-5.724126049914539,-36.04535157061194,-10.563618359935258,11.419902076058026,0.2090955165692007,0.4460038986354776,19.128654970760238,0.0590116959064327,0.0074054580896686,0.081086144549447,-0.2309410512787003,1.661751761177904,260,145,83,32,0.76432376631989,0.8430638905870057,0.8165844129094381,0.6653148239439381,0.6389192647757116,0.5650930315844854,0.5820295281585927,0.873817578121594,0.8735718121199508,0.8038009901122197,0.6230400041716341,0.5406448311555339,0.5986974972878226,0.7595268429280441,0.8159041500395592,0.0464831448325261,0.0514524706396415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rohith Krishna,3005.0
2041,Rohun Trakru,19.296401237623705,181.2372034555889,-59.552958461225465,-13.536442799591509,-11.674233007547686,3.996092814918932,-7.008152915052661,-33.53893298297648,-9.975751242295807,12.184461671319749,0.2220217391304347,0.4303757763975155,17.13664596273292,0.0594378881987577,0.0062111801242236,0.0778380199765051,-0.3580458196664319,1.4799807726485406,164,55,93,16,0.705322726871856,0.889663186586895,0.8243390552111359,0.6089194712378179,0.5785666581395368,0.6091281961032992,0.6348918816337895,0.88754061267868,0.8807384876149208,0.8255136797829068,0.6736313931223357,0.4214007560694115,0.5953758210637902,0.8207711615425282,0.8499153498002688,0.058260191588735,0.0276222059071562,,,,,,,,,,,,,,,,,,,,,,,0.0212765957446808,,,,,,,,Rohun Trakru,2734.0
2042,Roman Dehtiarov,19.10792619925202,176.96301111602878,-63.14379866150404,-15.913352039639872,-11.647357046629532,3.996791961703974,-6.403469456731941,-34.87553665257899,-10.941866057045267,12.640990629417582,0.20717843866171,0.4300817843866171,20.4089219330855,0.0774163568773234,0.0076115241635687,0.094507344107285,-0.280407441272708,1.5620499766662637,274,162,85,27,0.698005804834135,0.8500901500707845,0.7872162212813829,0.5280136653726707,0.5687690804503538,0.5427559226905491,0.5416960624799211,0.8597313237599586,0.8330459298554675,0.769307544131386,0.5150839176213134,0.56886450828999,0.6710766825083707,0.7625780593744146,0.804527262260469,0.0655005960003106,0.0864018198577021,0.0641025641025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roman Dehtiarov,2814.0
2043,Roman Ganzhurov,19.591885853880253,192.77369538556545,-61.22691487985183,-14.950368756478015,-11.659377133249397,3.9973919468162262,-5.642906878472854,-33.9414819366621,-10.347347763547702,11.317175641742008,0.2172475728155339,0.4859660194174757,17.737864077669904,0.0584077669902912,0.0064805825242718,0.130789087938689,-0.2620497348933287,1.5044139480477152,107,61,40,6,0.7737445441095236,0.8549435151242809,0.8323521122942803,0.6676014366476067,0.6559021846883512,0.5895962808846679,0.5525833539221916,0.8880803133192933,0.8782956172396326,0.8322112458086508,0.6721351128739733,0.5258813568858093,0.5085029805123701,0.7489931370308806,0.8016465257082973,0.0653522030088712,0.0394376205942493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roman Ganzhurov,2620.0
2044,Roman Gavrilin,20.00721359134579,185.41400683581625,-61.18341142111847,-15.186133804516205,-11.9362845337995,3.9965687137945,-5.477748060383686,-34.01649965199227,-10.44439366804757,11.881079583826258,0.2148434163701067,0.5070409252669039,17.95017793594306,0.0613861209964412,0.0071583629893238,0.095997572605361,-0.2713182936818197,1.4554677654900383,286,145,123,18,0.7436160077648319,0.8817143569896766,0.8223159712772624,0.6215742521355104,0.6035717353510033,0.5576041563506533,0.5694543394958633,0.8530021708284444,0.8581182609110837,0.8391683226192305,0.612481795451924,0.4770682159783023,0.6336473818717763,0.8314466541567973,0.8404681872569049,0.0470515537329403,0.0233552519141372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roman Gavrilin,2651.0
2045,Roman Goldin,20.81410938988195,192.8289843833205,-58.922868066547245,-14.799037983008288,-11.57171888502865,3.98954635959872,-5.49691555725837,-32.59625229682127,-10.082044208982111,11.633554504952729,0.2204750499001996,0.4155768463073852,16.33433133732535,0.0540618762475049,0.0073932135728542,0.0560120261190506,-0.3105490871707205,1.5467954236008843,521,195,306,20,0.795215490131751,0.9015524262491634,0.8621926090203116,0.6746026857575528,0.6966372767397719,0.5992780371909741,0.5898369025290208,0.9104234622089078,0.8996377629032015,0.8444375820352966,0.511798752452031,0.608707512796478,0.7676728724154553,0.8281920160053238,0.87732540424603,0.059773601200405,0.0293092505280689,0.044776119402985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roman Goldin,2493.0
2046,Roman Jiganchine,19.510450298221684,181.81581284845808,-57.38937030196546,-15.15507502570616,-11.416377125035664,3.991488627288805,-4.241149139146657,-32.41047017638742,-10.406438890181438,12.24865142720308,0.208190909090909,0.4111727272727273,17.567532467532466,0.0626012987012987,0.0080987012987012,0.0582099108386631,-0.3924069391634238,1.4731987573215533,394,102,241,51,0.7032680596116008,0.8766118450315371,0.8138687721067692,0.6191181150817234,0.6293387495464825,0.516355903123967,0.5769726362626909,0.8759682793471171,0.8874569417629373,0.8595546901386529,0.622455189514613,0.4332152071600475,0.5900381943343562,0.7808872736579534,0.8414282954078708,0.0693770830712313,0.0595695363239282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roman Jiganchine,2395.0
2047,Roman Kezin,20.047916700741546,190.59842070536055,-58.42873259408939,-14.767617021411494,-11.442674893377006,3.998445264495804,-5.832922026190557,-31.83533423308129,-10.154656044747297,11.606026360222454,0.2204710144927536,0.4399661835748792,18.33333333333333,0.0596787439613526,0.0086908212560386,0.0801162521252911,-0.278365602664159,1.748470295035646,213,129,72,12,0.7610636211883335,0.8895642018151629,0.8130271931771212,0.7122903901811718,0.6650269136508953,0.5850189575373727,0.5558237391368215,0.8982382886518245,0.8740516538544564,0.8442434851093042,0.69834884829115,0.5425564618570388,0.5249773927642899,0.8002694749823812,0.8235871805588248,0.0795877892422687,0.0207937366385838,,,,,,,0.0361253617469086,,,,,,,,,,,,,,,,0.0883977900552486,,,,,,,,Roman Kezin,2905.0
2048,Roman Komov,19.58078996850773,183.7155723090748,-59.237943016548,-15.443870296572117,-11.485405166613477,3.995901798781792,-4.27323405914696,-33.79669275750129,-10.443630274595725,12.208987739099788,0.2093942307692307,0.4786217948717949,18.05128205128205,0.0671185897435897,0.0088814102564102,0.0590846258797977,-0.2528467185554056,1.5668914080427625,161,84,63,14,0.7409292513750751,0.8494047262523589,0.7982113900708764,0.5863086262105991,0.6151435865771032,0.5450769699523735,0.5893175545971734,0.8824949771128368,0.8705611464909065,0.856249206269628,0.628859698328369,0.505698618553208,0.5853344514212258,0.8156753522507112,0.8503059479481976,0.0588498609354423,0.0511976909450543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roman Komov,2926.0
2049,Roman Kozelov,20.10792281382053,186.2248678316783,-59.21662775223664,-14.97521272619654,-11.912734925272463,3.996378224780843,-4.335395722470801,-33.545367274966985,-10.371365871104228,11.927070542993532,0.2219715447154471,0.4882479674796747,16.83739837398374,0.0644837398373983,0.0081463414634146,0.0645245028644104,-0.2329760659510181,1.4172693277937238,128,57,57,14,0.7307744732173929,0.8812613659696463,0.8070926401666149,0.5648033041354182,0.626090418396593,0.5788963331522289,0.6199498903824895,0.8891109372775323,0.8722681656330239,0.8142413186996289,0.597221883825906,0.4989202519873051,0.7654399737415931,0.7759732838023072,0.8451449857398275,0.0767201111466967,0.0804597701149425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roman Kozelov,2459.0
2050,Roman Kuzmin,19.718123793525518,186.6329072766605,-60.48784669121509,-14.402013096486645,-11.819375127148168,3.9886695229580273,-5.486203132701854,-34.28295531951281,-10.138806983477195,11.652837445153551,0.212939879759519,0.4904669338677355,17.414829659318638,0.0540180360721442,0.0079939879759519,0.0806507754708771,-0.1980402415888316,1.4341763443504971,254,112,126,16,0.7467079075041737,0.8666871572188735,0.8484095552764989,0.6702808868359689,0.6404877517600679,0.5821598774866718,0.6005254267350939,0.8802070202310095,0.8565879474306978,0.8305854144685353,0.6385548523151146,0.4598985735090616,0.608883877097522,0.8226442276456334,0.8664985577173189,0.0590045863204344,0.0779024584778373,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roman Kuzmin,2694.0
2051,Roman Novoselov,20.62183118206517,191.2474263111628,-62.22173698158121,-14.163329628358085,-12.032908953033038,3.997585371786831,-6.802844308830711,-34.94182980710944,-10.214058374337991,11.93564871830122,0.2175028790786948,0.4814625719769674,17.049904030710174,0.0633397312859884,0.0075451055662188,0.081879387954712,-0.2714898979241649,1.4398813684881102,261,133,106,22,0.7673288879938273,0.8564886429445782,0.8375742326508236,0.6333273454327872,0.5912397499582612,0.571372777663221,0.6272701382441618,0.8581842166163122,0.863153712277951,0.8270042838466634,0.5995214055501096,0.4906385980205658,0.7020069509116582,0.8312881426294394,0.847567852914811,0.0397930389736937,0.0234315948601662,,,,,,,,,,,,,,,,,,,,,,,0.0076335877862595,,,,,,,,Roman Novoselov,2641.0
