Name,Solid_Style_Prob
Semetey Tologontegin,0.20488956743216097
Semyon Puzyrevsky,0.3452441155819022
Senthil Maran,0.8521301080740983
Seo Jungmin,0.6597941018067106
Serafin Moral Garcia,0.736391381768628
Serban Cristian,0.578444904517766
Serdar Murat Yildiz,0.658177074862696
Sergei Iskusnyh,0.7326127846149572
Sergei Ljukin,0.398107493270969
Sergei Lobanov,0.2846730149091721
Sergei Mihajlovskij,0.4190277186343775
Sergei Zhigalko,0.5160231860973269
Sergey Drygalov,0.4107417404004977
Sergey Grigoriants,0.8106039128067956
Sergey Nefedov,0.7866864233051567
Sergey Rodchenkov,0.06537454936230097
Sergey Sergienko,0.5347011211455465
Sergey Shipov,0.5988335915421826
Sergey Shtyka,0.541287432721976
Sergey Sklokin,0.5234555569663248
Sergey Slugin,0.2383178897934748
Serghei Gostev,0.7174850226465612
Sergio Barrientos Chavarria,0.11530624414274741
Sergio Hernández Leon,0.25263352809398115
Sergio Joshafatt Morales Garcia,0.6450867784412113
Sergiy Zavgorodniy,0.5385948140821163
Serhan Berat Özdemir,0.908676081439325
Sethuraman S.P,0.6170770239505128
Setu Madhav Yellumahanthi,0.6350884467833716
Seyed Abolfazl Moosavifar,0.39082972307323394
Seyed Kian Ghoreishi Amiri,0.306367658308256
Seyed Poormosavi,0.3559392296211011
Shaaketh Sivakumar,0.443194774615311
Shaashwath Sivakumar,0.24107374827791742
Shahdad Teimouri Yadkuri,0.28909739926591127
Shahruh Turayev,0.36048929315668066
Shakhriyar Mamedyarov,0.8219169948711131
Shamil Arslanov,0.28163520870209496
Shamsiddin Vokhidov,0.7363805633606744
Shane Melaugh,0.2815139250285754
Shanmukha Meruga,0.30858670541290034
Shant Sargsyan,0.8533218787549208
Sharapov Evgeny,0.8959836539820868
Sharath Radhakrishnan,0.7599303751891079
Sharvesh Deviprasath,0.21750872794627404
Shawn Martinez,0.255207141908189
Shawn Rodrigue-Lemieux,0.17084615017603078
Sherif Khater,0.3313564319244099
ShimanovAlex,0.6468076299801736
Shiyam Thavandiran,0.35032369877869096
Sho Glashausser,0.684146453220887
Shreyas Royal,0.021058587568712622
Shubh Laddha,0.4306108737028305
Shubhi Gupta,0.13302766964262433
Shukhrat Makhmudov,0.5089125928656613
Shyaamnikhil P,0.8500031378477649
Shyam Gandhi,0.7039898717163544
Siar Yaran,0.7141020955083268
Siem van Dael,0.6007073190689305
Sihan Tao,0.7868045378835025
Silvius Tiberius,0.2786671230941634
Simao Poscidonio Dias,0.20706470279465544
Simeon Todev,0.4724215566931802
Simon Lamaze,0.5859804974434843
Simon Williams,0.2950208077230859
Sina Movahed,0.033095770391574096
SirMittensofMittensville,0.4256229867572703
Siva Mahadevan,0.08732172048097633
Sivanesan Nithyalakshmi,0.10640839027665985
Skat2704,0.5021148927973261
Slaven Pastar,0.6750815568729915
Slobodan Filipovic,0.5222815345267547
Sofia Blokhin,0.0498932723086946
Sofia Pogorelskikh,0.4363737199263321
Sofiia Hryzlova,0.07459657298068359
Soham Kamotra,0.8471354777416702
Soltan Muradov,0.20611411330992363
Sondre Melaa,0.6937104675997641
Soren Bech Hansen,0.844945001639205
Sourath Biswas,0.5601640024702697
Sravan Renjith,0.20679176277035385
Sreyas Payyappat,0.23790617445249967
Sricharan Pullela,0.2218354229713146
Srihari L,0.07591716149182415
Srihari L R,0.6834773808754353
Srinath Narayanan,0.2588105019733521
Sriram Krishnakumar,0.712280086290835
Srishti Pandey,0.11384513063263321
Srivastan Karthikeyan,0.704828455150964
Stamatis Kourkoulos-Arditis,0.8567859840673023
Stanislav Bukreev,0.7483683957834129
Stanislav Kovalevsky,0.3314437245801217
Stanislav Tsyhanchuk,0.10933414701809259
Stanisław Osiecki,0.4624197909898601
Stanley Badacsonyi,0.3636974899120494
Stanoje Jovic,0.4117532511336873
Stefan Eilers,0.638405464347856
Stefan Mladenovic,0.38806420892235177
Stefanos Kazantzoglou,0.5978851200174005
Stelios Halkias,0.40337633132567075
Stepan Osinovsky,0.5580492599193779
Stephan Becking,0.8090884554269465
Stephen Capp,0.24501700644549912
Stephen Willy,0.3229526838780356
Steve Harrington,0.3891142659677975
Steven Cooklev,0.5371919433565109
Steven Javier Rojas Salas,0.49415663841100066
Steven Zierk,0.6725119530683578
Stöttner Lukas,0.1694168337936765
Sujana Lohani,0.32516837140216504
Suleyman Suleymanlı,0.6887666212474723
Sully McConnell,0.42725943190833104
Sultai Chyngyz,0.08182098546660821
Sultanbeibarys Dumanuly,0.46572553547273066
Sune Berg Hansen,0.507408510264601
Supratit Banerjee,0.379891329880111
Suresh Harsh,0.5687577217067895
Susanna Gaboyan,0.4981255487414913
Suvradeepta Das,0.49738434111064783
Suvrajit Saha,0.577059395122157
Suyog Wagh,0.017958983635584826
Sven Tica,0.40959699331831684
Svetlana Vifleemskaia,0.9254010259797856
Svyatoslav Korneev Leskova,0.31563079711880204
Svyatoslav Lisenkov,0.5508605042005642
Swara Lakshmi Nair,0.28791326876818096
Sweafty,0.28991465807165634
Szymon Gumularz,0.443712071115153
Sébastien Bouchet,0.42220970355256443
Símon Þórhallsson,0.6729688602854865
Sławomir Kurpiewski,0.2847353141300334
Sơn Đặng,0.37320756416365275
Tabaré Bustelo,0.21621900981020464
Tahsin Tajwar Zia,0.6991861442851423
Talaibek Osmonbekov,0.27756822177646656
Talibov Shiroghlan,0.31776750209763777
Tamas Banusz,0.9325718179842688
Tamas-Kristof Balla,0.11720042859126341
Tamaz Mgeladze,0.5590084311611387
Tangi Migot,0.22101859299091622
Tanitoluwa Adewumi,0.5806399000256981
Tanraj Sohal,0.08910472090052561
Tarasova Viktoriya,0.2781369977593212
Tarini Goyal,0.5219983914430838
Tarun Kanyamarala,0.6123890935630131
Tatev Abrahamyan,0.1897123460085633
Tatiana Bogumil,0.6133198313225517
TatjanaVasilevich,0.22517005262612333
Tehni4arce,0.6119869047817585
Teimur Toktomushev,0.7950551698602438
Tejas Rama,0.6852805617739579
Teodora Injac,0.40670336704447363
Terry Luo,0.5098593868312414
ThaKanielOutis,0.9198408477936283
Tharushi T.H.D. Niklesha,0.289441824629005
The_filthy,0.1591422325140452
Theo Bressy,0.8483492731706486
Theodore Slade,0.6284687414429732
Thomas Bauer,0.08786209602348491
Thomas Beerdsen,0.14400399825273508
Thomas Carroll,0.5966004160309749
Thomas Christensen,0.39362669701839464
Thomas Decker,0.3781512694849148
Thomas Diem,0.35985437448124563
Thomas Eggleston,0.16730637866881523
Thomas Kahlert,0.856001857557725
Thomas Michalczak,0.4435193457988301
Thomas Rendle,0.38060715172837367
Thomas Thiel,0.6869468011578189
Thore Perske,0.6975180649439501
Tiago Batista Oliveira,0.437908681123119
Tiago Carvalho Mangialardo,0.45028650591088903
Tiago Cunha Navarro,0.5708963740708076
Tigran Mukhutdinov,0.7891609253324187
Tigran Nazaretyan,0.5387795570216806
Tihomir Yanev,0.4309928704747822
Tikhon Popov,0.24790711311368882
Tikhonov Viacheslav,0.6367440618773834
Tim Grutter,0.5185531486695683
Tim Kett,0.48980395774115
Timofey Iljin,0.0863145971702401
Timofey Smirnov,0.3922553303516937
Timur Gareyev,0.4758296794494127
Timur Kocharin,0.5436535784683997
Timur Yonal,0.35520804033443465
Tobias Kölle,0.237342748777505
Tobias Lang Nilsen,0.3094199806658457
Tobias Rizzo,0.15402563601662433
Tobias Voege,0.32980517330617803
Todd Andrews,0.2507293400156755
Todd Bryant,0.26435873962118867
Tom Decuigniere,0.9065936689314326
Tom O'Gorman,0.6068121258305442
Tomas Kraus,0.5925693382983713
Tomas Laurusas,0.20394798637482542
Tomasz Jaskolka,0.5055379515338502
Tomasz Mika,0.6624658606677799
Tommi Luukkonen,0.1679713673303097
Tomáš Vaněk,0.19084505322950235
Tor Fredrik Kaasen,0.46913162324421076
Torben Søraas,0.4572953015582789
Trisha Kanyamarala,0.24897885509095058
Tsvetan Stoyanov,0.1645578890084253
Tuan Minh Le,0.6559482492155793
Tudor Henry Edward,0.18050745732210277
Tuna Özateş,0.08891374548612505
Tunahan Makaraci,0.7661761529143687
Turkan Mamedjarova,0.17359466218896813
Tyhran Ambartsumian,0.7460291989092979
Tykhon Cherniaiev,0.7585271867212257
Tyler Tanaka,0.7730480025411118
Tymon Ochedzan,0.21705873265386266
Tymur Keleberda,0.4104281861986018
Tyrell Harriott,0.12218795069519277
UKR_Master,0.37364123459246357
Ufuk Sezen Arat,0.5654396294889051
Ugur Doga Yazici,0.86282106659422
Uliana Dudkina,0.04439194870050807
Ulises Hernández Bermúdez,0.26373013102101356
Ulrich Zimmermann,0.13737204517723312
Umid Aslanov,0.15841168847369716
Umut Erdem Gündüz,0.11686240266212797
Unknown_IM,0.3837083341403435
Uurtsaikh Agibileg,0.48401242053799737
Uwe Kleibel,0.5741255557292485
Vache Hovakimyan,0.5524744688731799
Vaclav Finek,0.8666514759490707
Vadim Bobkov,0.576636091560505
Vadym Petrovskyi,0.054025318458911877
Vahan Nalbandyan,0.8231594668584782
Vahap Sanal,0.42863390973562093
Vahe Baghdasaryan,0.2750821657097692
Vahe Danielyan,0.5612858669455436
Vaibhav Raut,0.3772330764483459
Vaishali R,0.5210651566234171
Valdis Troņenkovs,0.5040443461027916
Valentin Dragnev,0.3678998652394489
Valentina Golubenko,0.21073937874443494
Valentina Gunina,0.23055014160236134
Valentyn Hulka,0.7356433708975558
Valentyn Prokofiev,0.13343395663189014
Valeria Viana,0.1964711822405171
Valerie Ruchinskaya,0.5647702226562951
Valerio Carnicelli,0.5687782399651603
Valeriy Grinev,0.40647457597215286
Valery Kazakouski,0.6053663982019383
Valery Skatchkov,0.43696722034871505
Valiantsin Yezhel,0.6472288368058321
Vantika Agrawal,0.311935488984067
Vardan Danielian,0.8238134723221895
Varun Krishnan,0.25084624401705546
Varuzhan Akobian,0.9838057798674379
Vasif Durarbayli,0.36153701114643055
Vasil Trickov,0.9279597406781288
Vasilii Titarov,0.5485969449144693
Vasiliy Korchmar,0.2222082546037564
Vasily Volovich,0.8895724443545884
Veaceslav Slovineanu,0.8538806072261954
Vedant Goswami,0.6615184205685125
Vedant Nitin Vekhande,0.27503742816126125
Vedant Panesar,0.5098245942490954
Velimir Ivic,0.1853373323556265
Veronika Minina,0.29566433034152534
Veronika Shubenkova,0.07424809332896348
Viachaslau Zarubitski,0.8797053964559444
Viacheslav Mikhailov,0.5284248854066508
Viacheslav Rozhkov,0.3331181837074489
Victor Bologan,0.5698341283645659
Victor Labussiere,0.07004984982328595
Victor Mikhalevski,0.7306267295839817
Vidar Grahn,0.7827173129305521
Vidit Gujrathi,0.6473030723313151
Vignesh N.R,0.9669589874729374
Vignir Vatnar Stefansson,0.7262542636952019
Vihaan Jammalamadaka,0.18212031608351525
Viktor Berezin,0.07346341691763689
Viktor Dmitrenko,0.6665461153497595
Viktor Ianov,0.44097554064758215
Viktor Neustroev,0.4065321440552062
Viktor Parfenov,0.8790938842967098
Viktor Poddubnyi,0.3090038670472744
Viktor Romanchuk,0.92782058038472
Viktor Skliarov,0.753293628989281
Vilka Sipilä,0.2363852339878302
Vilmos Balint,0.2574266074626051
Vince Gergő Turcsányi,0.07947010443741175
Vincent Keymer,0.8954723454037857
Vincent Riff,0.6273557906585212
Vinicius Tiné Martins,0.4785842507295909
Vinzent Spitzl,0.7210965498070504
Visakh NR,0.9366198870829905
Vitaliy Bernadskiy,0.4822015721930624
Vitaliy Garbuz,0.6732397844183151
Vitaly Rodchenkov,0.5094712698003951
Vitaly Teterev,0.7653294727808067
Vitor Ferreira,0.11372812689326409
Vitorio Chemin,0.6596800780499632
Vittorio Cinà,0.18415863288052486
Vitus Bondo Medhus,0.2615695946258184
Vivaan Vishal Shah,0.5291704439104825
Vjacheslav Weetik,0.5394829174259912
Vlad Lymar,0.40755137150666004
Vlada Sviridova,0.37146957181448226
Vladimir Belous,0.5108667456460838
Vladimir Bugayev,0.35178676704264616
Vladimir Burmakin,0.8017697883533552
Vladimir Bychkov,0.5080305255026596
Vladimir Chernikov,0.3575973266851606
Vladimir Damjanovic,0.7558538838433047
Vladimir Demin,0.5139512077757998
Vladimir Dobrov,0.2771674682201322
Vladimir Fedoseev,0.5609485524542439
Vladimir Grabinsky,0.5037789424571648
Vladimir Hamitevici,0.9060334112187054
Vladimir Mikhailovsky,0.16793755118697065
Vladimir Sakun,0.798157291302529
Vladimir Seliverstov,0.44985289150329244
Vladimir Zakhartsov,0.6614662516285603
Vladimir Zemerov,0.6005099080008032
VladimirKramnik,0.964566110275614
Vladimír Bochnička,0.42668476968706165
Vladislav Artemiev,0.9653141018764115
Vladislav Efremov,0.4742355283790543
Vladislav Gontcharov,0.5433838195218959
Vladislav Kovalev,0.9578169050672166
Vladislav Voitovich,0.6572917885007022
Vladyslav Baziuk,0.27469569068179583
Vladyslav Sydoryka,0.5583497643684326
Vo Quoc Bao Tran,0.4275368401902669
Vojislav Milanovic,0.5468461695254496
Vojtěch Plát,0.9685703086569568
Volen Dyulgerov,0.20734336619118734
Volkan Yirik,0.3198546642340505
Volodar Murzin,0.8560780898343822
Volodya Torosyan,0.11671820417847154
Volodymyr Onyshchuk,0.6506147635671626
Volodymyr Vetoshko,0.714256437540579
Volodymyr Vusatiuk,0.1868444922014253
Volodymyr Yaniuk,0.758904064719162
Vsevolod Ovchinnikov,0.8122870333140453
Vsevolod Rytenko,0.7542518479836493
Vugar Manafov,0.4041570523820794
Vugar Rasulov,0.8057011714290516
Vuk Damjanovic,0.874120539171893
Vuk Djordjevic,0.5983496716506072
Wagner Guimarães,0.5564760751867259
Walter Cuevas Araya,0.675764564341977
Wanderlei Lukachewski Junior,0.8799832464213273
Ward Al-Tarboush,0.32795043167887794
Wellington Albuquerque Jr.,0.7609927238891686
Wesley So,0.7342812538107281
Wiktoria Śmietańska,0.23759577971071993
Wilfredo Sariego Figueredo,0.4705572826085559
Willi Skibbe,0.6786776010423654
William Alfaro Caracas,0.647130805636155
William Coe,0.3969671444373696
William Ferreira Da Cruz,0.6842681621991017
William Graif,0.66693776539962
William Hernandez Gonzalez,0.3522866634039415
William Olsson,0.2520107392351298
Wilson Morales,0.5480938650096945
Witold Klepek,0.616594362379751
Wladimir Zampronha,0.5124888238016082
Wojciech Przybylski,0.5445863847718307
Wojciech Śmieszek,0.20734582370811344
WonderChampion,0.1544539060689472
Wouter Terlouw,0.705013392471715
Xavier Martinez Pla,0.08617023651352344
Xeniya Balabayeva,0.09956928630477163
Xiaobing Gu,0.1765966184389986
Xu Yi,0.4688012919081914
Yaacov Norowitz,0.8991663998684858
Yagiz Kaan Erdogmus,0.56246138743358
Yago Labussiere,0.7353471069749066
Yahli Sokolovsky,0.48365908261682
Yair Parkhov,0.7874831526186785
"Yang, Kaiqi",0.5830534503690588
Yaroslav Demchenko,0.5591616737928499
Yaroslav Remizov,0.5076341274319814
Yaroslav Shevchenko,0.6030034949516139
Yasin Emrah Yagiz,0.5471274838592206
Yelfry Torres,0.11105744714495103
Yelyzaveta Hrebenshchykova,0.2777525494419161
Yevhenii Yelisieiev,0.6112414870006913
Yichen Han,0.7006558093737946
Yidong Chen,0.3778874168593231
Yilin Li,0.488272879456422
Yinn Long Wong,0.4844542184248103
Yoav Milikow,0.38643318711286445
Yoel Estarling Polanco Nunez,0.4931160356626572
Yotam Shohat,0.6191688752004585
Yovann Gatineau,0.7258338130672226
Yudel Romero Arzuaga,0.4618107192076296
Yulia Efremova,0.21557653450499176
Yuliia Osmak,0.5419338046861355
Yuniesky Quesada,0.29511972240760087
Yuri Kozin,0.3077200764560642
Yuri Zhizmer,0.7687596646525903
Yurii Khodko,0.4694751139856207
Yuriy Dovzik,0.43607101767313994
Yuriy Kuzubov,0.7513117275903506
Yvain Bruned,0.7493593727741332
ZAHAR HILKEVICH,0.7284827885564116
Zacarias M Ruben D,0.3863040492297075
Zachary Calderon,0.6924130839740499
Zachary Liu,0.09238151082363237
Zachary Tanenbaum,0.29861430912819015
Zahar Efimenko,0.6442370555761603
Zala Urh,0.24163683670225228
Zane Nasir,0.7776002282310625
Zarikovs1999,0.46453306260677474
Zarina Nurgaliyeva,0.5071272690426364
Zarina Shafigullina,0.455060800280345
Zaur Mammadov,0.5153168420027631
Zaur Tekeyev,0.7750477888379068
Zbigniew Pakleza,0.8716183397750141
Zeinep Sultanbek,0.4095237306203063
Zhamsaran Tsydypov,0.13887669434951344
Zhanibek Amanov,0.7696007476135293
Zhaoqi Liu,0.1439714617633218
Zhongyi Tan,0.37920313144649254
Zlatko Lisjak,0.27543294131439977
Zmiyevik2200,0.7647241218248471
Zoey Tang,0.2222714359669476
Zoran Velickovic,0.5658085527566452
Zou Chen,0.44869943802720746
Zozek Salah Mohammed Mohammed,0.4933974948901404
Zsigmond Szajbely,0.7921833785886492
Zsoka Gaal,0.39899019536102137
Zsolt Korpics,0.48445815352688326
Zurab Javakhadze,0.26293758095544284
Zurab Tqebuchava,0.672104886736747
Zviad Izoria,0.9250731141289613
abelmat,0.11315789233414406
anon102030,0.34468556130977146
anon219,0.7627052908528877
anon481216,0.7275623606098381
anon569,0.2725323243142097
anon6121824,0.2517139066009849
anushurvan graf,0.4891285096743436
asghar golizadeh,0.36385694950123326
bait_or_mate,0.7170187202673075
barte bongo,0.2829915614317678
boris abrashkin,0.2644453773423302
bratkoo,0.15583114474617973
broskolis,0.49771231484394346
buddika amarasinghe,0.3657774936790796
c_r_e_e_p_e_r,0.07789861999724466
champ2005,0.635392626092073
edison ruge,0.2716683795219649
elamier fathy,0.794993256893171
esapunov,0.2732011234627657
freshfoodcompany,0.6162840499917701
goofypenguin96,0.5948387282570357
hermionegrangermagic,0.19603735074773976
infinitegiantkiller,0.7275292345762997
kamran SHIRAZI,0.31868095108757594
khoipham,0.0960279062556387
kirillshevchenko,0.49615285884194976
londonkid,0.4504235377189185
malakismayil,0.39589628422585216
mapleaff,0.5894690779211837
mattcolins2025,0.1704986448411653
mauro vargas,0.2780028583766939
moshe katzir,0.40913630922670513
natelleka,0.7207907883814703
paradise10,0.2706663603857471
parintele_chess,0.5502193508269209
patzer-reloaded,0.7744636383776082
pawel jaracz,0.41651580850196873
realmadridtv,0.6533924059322983
samarth Rao 1664 Leavud Rating,0.19276404839172698
sau6on,0.4487372302883707
scandalgod,0.4976079639037982
shakked tifferet,0.4625142170841313
sofiko tereladze,0.5492096866742081
starplatinum2030,0.45418228422540696
thechesscorner 64,0.12484254602879044
thisunaa,0.1414868733864278
vesal hamedi nia,0.056836244863917175
winniethepooh04,0.07613027486715572
x-0147207515,0.4675821936944361
x-0618534659,0.19839671928577585
x-3704738925,0.906115870840577
x-3738459472,0.48996680932203446
x-5963514717,0.5543030310096484
x-8127726737,0.7985712279385151
x-9960558865,0.2639322535043066
yaguigor,0.8742126863217778
zbigniew wieczorek,0.4293858408592599
Ágoston Juhász,0.4850290151029273
Álvaro Valdés,0.4230744309892727
Ömer Faruk Özer,0.36399626124043244
İlhan Serhat Salman,0.48629887863570137
Łukasz Licznerski,0.6934486811527817
Štěpán Hrbek,0.38758622594936365
Аrtеm Odеgоv,0.5184544859175053
Азат Габдрахманов,0.08995099468467609
Александр Брюхович,0.1020119848877548
Алексей Мокшанов,0.7131430275428003
Андрей Хромкин,0.6404015519701027
Артём Синявский,0.50239644721846
Валерий Свиридов,0.8225284152891534
Варвара Полякова,0.5579785797025887
Владимир Матвеев,0.2962696375840145
Володимир Михальський,0.5255120897842815
Гор Глиджян,0.795068585450123
Григорий Гусаров,0.6128402134692912
Гульдона Каримова,0.6009903554071276
Гурвич Виталий,0.3505725521917497
Даниил Постников,0.2375187095583103
Данил Найдин,0.4082486315072945
Денис Денисенко,0.7034935746020985
Димитрий Король,0.5396268994377464
Евгений Бурмакин,0.3433417104589374
Екатерина Кабанова,0.21705577993006825
Игорь Князев,0.5997673835751514
Илья Дерябин,0.5856590476463083
Илья Чеклецов,0.5400891404544502
Максим Матюнин,0.16710216238733447
Максим Щекачихин,0.7311818013411322
Маргарита Филиппова,0.7257721394056935
Матфей,0.21232822632261192
Матфей Юрасов,0.20963137039098764
Микола Боднар,0.38988556145036074
Михаил Экдышман,0.4004283339353666
Наталья Зайнуллина,0.42227906121255127
Нечитайло Нікіта,0.4364080056181098
Никита Довбня,0.21654183376545405
Никита Майоров,0.16986406548096586
Николай Гриценко,0.868431897622493
Николай Оглоблин,0.8493997072764294
Николай Хныкин,0.18273411139815599
Олег Губанов,0.3528941124421809
Олег Кислов,0.6009504769268775
Павел Торопов,0.7144389246191387
Рамиль Садыков,0.7407401098136928
Рамиль Хасангатин,0.9267333752216247
Руслан Габдушев,0.48273372605141407
Руслан Пахомов,0.39730748689333406
Сергей Ярый,0.6935177898381738
Соловьев Александр,0.5384371088270054
Спартак Высочин,0.8414907634370795
Феликс Тульчинский,0.4354553850660359
Шубин Кирилл,0.3744586509802804
Эдуардо Гербелли Нето,0.5539947841097994
Эмир Шаршенбеков,0.22600843951724636
Яков Гинзбург,0.8765163780575322
Ян Дьомін,0.5029993718720893
אהרן בגראטיוני,0.21991370972501284
