Name,Chaos_Style_Prob
Seo Jungmin,0.3263341512616618
Serafin Moral Garcia,0.26641977022806873
Serban Cristian,0.39599017744836934
Serdar Murat Yildiz,0.3639368464360202
Sergei Iskusnyh,0.27434955023833985
Sergei Ljukin,0.588571409185492
Sergei Lobanov,0.708402752846675
Sergei Mihajlovskij,0.5765803089380542
Sergei Zhigalko,0.5007555303158346
Sergey Drygalov,0.5539756766436965
Sergey Grigoriants,0.19269122441462075
Sergey Nefedov,0.18337538980672738
Sergey Rodchenkov,0.9163867365405103
Sergey Sergienko,0.4449623295792772
Sergey Shipov,0.3810317813630378
Sergey Shtyka,0.4442220019299121
Sergey Sklokin,0.4544558844091866
Sergey Slugin,0.7283123494709167
Serghei Gostev,0.2878188948934269
Sergio Barrientos Chavarria,0.8955065755094138
Sergio Hernández Leon,0.7565721828760626
Sergio Joshafatt Morales Garcia,0.35130587059375823
Sergiy Zavgorodniy,0.4776696322827032
Serhan Berat Özdemir,0.06564513893844022
Sethuraman S.P,0.3634561203783492
Setu Madhav Yellumahanthi,0.39179260062370946
Seyed Abolfazl Moosavifar,0.5903398371237039
Seyed Kian Ghoreishi Amiri,0.6945270628661246
Seyed Poormosavi,0.619354651567023
Shaaketh Sivakumar,0.5750066908241257
Shaashwath Sivakumar,0.7519466607954663
Shahdad Teimouri Yadkuri,0.6658255663650324
Shahruh Turayev,0.6251566058748526
Shakhriyar Mamedyarov,0.18547891136593603
Shamil Arslanov,0.7274188337923853
Shamsiddin Vokhidov,0.23548466384053351
Shane Melaugh,0.7145991349804988
Shanmukha Meruga,0.6915865639044908
Shant Sargsyan,0.1465039380627109
Sharapov Evgeny,0.09598761480530213
Sharath Radhakrishnan,0.21291523677257995
Sharvesh Deviprasath,0.7707924762144881
Shawn Martinez,0.7742601631272461
Shawn Rodrigue-Lemieux,0.8415469687563656
Sherif Khater,0.6745314364205666
ShimanovAlex,0.34408092629967635
Shiyam Thavandiran,0.6273908556020203
Sho Glashausser,0.34981961471194417
Shreyas Royal,0.9747114447969562
Shubh Laddha,0.5699972583775752
Shubhi Gupta,0.8534151588407919
Shukhrat Makhmudov,0.4724544375262025
Shyaamnikhil P,0.14550767094951736
Shyam Gandhi,0.3019391202441944
Siar Yaran,0.25856779669127794
Siem van Dael,0.3939358712375681
Sihan Tao,0.21347222628043103
Silvius Tiberius,0.7419232009037
Simao Poscidonio Dias,0.782043306549309
Simeon Todev,0.5094850269924172
Simon Lamaze,0.38963716330611325
Simon Williams,0.6965356560823371
Sina Movahed,0.9681852416697666
SirMittensofMittensville,0.5585584673026085
Siva Mahadevan,0.9179972527155199
Sivanesan Nithyalakshmi,0.8815254607958749
Skat2704,0.508429121609328
Slaven Pastar,0.3334728845224079
Slobodan Filipovic,0.47571688863896294
Sofia Blokhin,0.9487323742399921
Sofia Pogorelskikh,0.5473027697079889
Sofiia Hryzlova,0.9031325976936897
Soham Kamotra,0.15496097211050114
Soltan Muradov,0.7944809782386193
Sondre Melaa,0.31364666842177585
Soren Bech Hansen,0.1366671852528347
Sourath Biswas,0.48833733117893346
Sravan Renjith,0.7881331110054703
Sreyas Payyappat,0.758455074376385
Sricharan Pullela,0.7638918645402645
Srihari L,0.9096326970845613
Srihari L R,0.3003950546837652
Srinath Narayanan,0.7329814063972184
Sriram Krishnakumar,0.26669209440357966
Srishti Pandey,0.8625466907995184
Srivastan Karthikeyan,0.30127363589361084
Stamatis Kourkoulos-Arditis,0.11530065932008557
Stanislav Bukreev,0.24095530831313328
Stanislav Kovalevsky,0.6424308649290931
Stanislav Tsyhanchuk,0.8902172676141653
Stanisław Osiecki,0.5289390915803668
Stanley Badacsonyi,0.6459687649173629
Stanoje Jovic,0.5541934314565695
Stefan Eilers,0.349875419631724
Stefan Mladenovic,0.6332198556494063
Stefanos Kazantzoglou,0.3850544754718262
Stelios Halkias,0.5710256573043646
Stepan Osinovsky,0.4274682509198972
Stephan Becking,0.16683269074112153
Stephen Capp,0.7398601696770661
Stephen Willy,0.651070924530672
Steve Harrington,0.6206166749016422
Steven Cooklev,0.4355407329647206
Steven Javier Rojas Salas,0.49885083893702936
Steven Zierk,0.31975493561137214
Stöttner Lukas,0.8046212504207642
Sujana Lohani,0.6665920532121585
Suleyman Suleymanlı,0.2859183908424098
Sully McConnell,0.6001209277803193
Sultai Chyngyz,0.9125648765235909
Sultanbeibarys Dumanuly,0.5232658240463012
Sune Berg Hansen,0.4577929137381284
Supratit Banerjee,0.5818036659059487
Suresh Harsh,0.38578406939166526
Susanna Gaboyan,0.49426169402543624
Suvradeepta Das,0.5020054444267734
Suvrajit Saha,0.4471403278260927
Suyog Wagh,0.9767551107243808
Sven Tica,0.537862212957896
Svetlana Vifleemskaia,0.06813150999989397
Svyatoslav Korneev Leskova,0.6590250650120305
Svyatoslav Lisenkov,0.4205934776720799
Swara Lakshmi Nair,0.6890515088358207
Sweafty,0.6745522582706555
Szymon Gumularz,0.5591480996952931
Sébastien Bouchet,0.5631092182273977
Símon Þórhallsson,0.3058299649546516
Sławomir Kurpiewski,0.6901250721482947
Sơn Đặng,0.6254743752926386
Tabaré Bustelo,0.7415690150859955
Tahsin Tajwar Zia,0.3097630556031645
Talaibek Osmonbekov,0.6759431938403383
Talibov Shiroghlan,0.7170618055955247
Tamas Banusz,0.07074745593691975
Tamas-Kristof Balla,0.8853263415803166
Tamaz Mgeladze,0.4351662337390317
Tangi Migot,0.7594589543539583
Tanitoluwa Adewumi,0.3964823960530276
Tanraj Sohal,0.9134047253533046
Tarasova Viktoriya,0.7374466996419994
Tarini Goyal,0.4728986866995193
Tarun Kanyamarala,0.3956292757334245
Tatev Abrahamyan,0.8103109874645463
Tatiana Bogumil,0.35766589595489057
TatjanaVasilevich,0.7621827574788889
Tehni4arce,0.3628882153494123
Teimur Toktomushev,0.25208660329745475
Tejas Rama,0.3101137050427476
Teodora Injac,0.6112570182402695
Terry Luo,0.4682332078485378
ThaKanielOutis,0.08903017579624554
Tharushi T.H.D. Niklesha,0.7086310269855179
The_filthy,0.8617926597308561
Theo Bressy,0.18964399516181182
Theodore Slade,0.38086452933036946
Thomas Bauer,0.9169261215410245
Thomas Beerdsen,0.8387953300403057
Thomas Carroll,0.40217345292956985
Thomas Christensen,0.5559075999665358
Thomas Decker,0.5766815666779603
Thomas Diem,0.6541498763736324
Thomas Eggleston,0.821280343610964
Thomas Kahlert,0.15587640788741072
Thomas Michalczak,0.5330554783080717
Thomas Rendle,0.5773578827127454
Thomas Thiel,0.33317709650052885
Thore Perske,0.32325464108482044
Tiago Batista Oliveira,0.5514994616597559
Tiago Carvalho Mangialardo,0.527305137348385
Tiago Cunha Navarro,0.43684184521261055
Tigran Mukhutdinov,0.2174142433997294
Tigran Nazaretyan,0.46806231242337876
Tihomir Yanev,0.5445134940099866
Tikhon Popov,0.782019164129068
Tikhonov Viacheslav,0.35758652619165765
Tim Grutter,0.465370982868709
Tim Kett,0.48373422271517014
Timofey Iljin,0.8996786983539847
Timofey Smirnov,0.5910286497932506
Timur Gareyev,0.5006513707183323
Timur Kocharin,0.44271231673697714
Timur Yonal,0.6280015181940043
Tobias Kölle,0.7599582072629694
Tobias Lang Nilsen,0.6831972943316196
Tobias Rizzo,0.8337849416470065
Tobias Voege,0.6503271044397413
Todd Andrews,0.7907671294864638
Todd Bryant,0.7380538748067998
Tom Decuigniere,0.08807717777142292
Tom O'Gorman,0.4211061401822523
Tomas Kraus,0.39635745840762404
Tomas Laurusas,0.8111788635353709
Tomasz Jaskolka,0.519282922143559
Tomasz Mika,0.3538997693934281
Tommi Luukkonen,0.8607773328424975
Tomáš Vaněk,0.792316263882998
Tor Fredrik Kaasen,0.551348942077688
Torben Søraas,0.5516568145216981
Trisha Kanyamarala,0.7596849354454738
Tsvetan Stoyanov,0.8324414748771529
Tuan Minh Le,0.3183702149379285
Tudor Henry Edward,0.8067129560759669
Tuna Özateş,0.9187067799542611
Tunahan Makaraci,0.20484890616141388
Turkan Mamedjarova,0.818193422130971
Tyhran Ambartsumian,0.25531867039971967
Tykhon Cherniaiev,0.23468694516120828
Tyler Tanaka,0.2249970316128483
Tymon Ochedzan,0.7855691622787846
Tymur Keleberda,0.5838023896092387
Tyrell Harriott,0.8817776492340628
UKR_Master,0.6066038802685754
Ufuk Sezen Arat,0.434002534921477
Ugur Doga Yazici,0.12482243688162116
Uliana Dudkina,0.9623253303017293
Ulises Hernández Bermúdez,0.6962329906079278
Ulrich Zimmermann,0.8718395473640438
Umid Aslanov,0.8188537405946734
Umut Erdem Gündüz,0.8957747208465416
Unknown_IM,0.6136829203555709
Uurtsaikh Agibileg,0.5146703187831998
Uwe Kleibel,0.43538065830261613
Vache Hovakimyan,0.4167985551506737
Vaclav Finek,0.12910880949712508
Vadim Bobkov,0.4172023950002153
Vadym Petrovskyi,0.9581458608439833
Vahan Nalbandyan,0.18489203914970972
Vahap Sanal,0.5600341035706096
Vahe Baghdasaryan,0.6807828161412269
Vahe Danielyan,0.42972317234527224
Vaibhav Raut,0.5902365855332319
Vaishali R,0.4721898317037613
Valdis Troņenkovs,0.4998111821168596
Valentin Dragnev,0.6470134833394116
Valentina Golubenko,0.8026980735060529
Valentina Gunina,0.7488926987265228
Valentyn Hulka,0.2694636208518143
Valentyn Prokofiev,0.8685227627812179
Valeria Viana,0.8195701045095077
Valerie Ruchinskaya,0.44339860085227445
Valerio Carnicelli,0.4527945634430822
Valeriy Grinev,0.5811341810166981
Valery Kazakouski,0.39312785049642
Valery Skatchkov,0.5496082691499649
Valiantsin Yezhel,0.32709393506177686
Vantika Agrawal,0.6954311429927327
Vardan Danielian,0.20674728335140022
Varun Krishnan,0.7167036671869514
Varuzhan Akobian,0.022153260711862043
Vasif Durarbayli,0.6430298781981899
Vasil Trickov,0.07067423955291828
Vasilii Titarov,0.42925456565175396
Vasiliy Korchmar,0.7764747834128906
Vasily Volovich,0.11179209904519424
Veaceslav Slovineanu,0.13299102296652934
Vedant Goswami,0.3269463744548154
Vedant Nitin Vekhande,0.7434312056721037
Vedant Panesar,0.4420881580551427
Velimir Ivic,0.8123619633924077
Veronika Minina,0.7020332897437729
Veronika Shubenkova,0.920565280833215
Viachaslau Zarubitski,0.12394068936439986
Viacheslav Mikhailov,0.5046685270854903
Viacheslav Rozhkov,0.6567620261821111
Victor Bologan,0.4313870449811983
Victor Labussiere,0.9310580930209802
Victor Mikhalevski,0.26060713857375467
Vidar Grahn,0.21516727372495667
Vidit Gujrathi,0.36429224691915363
Vignesh N.R,0.033172413377804244
Vignir Vatnar Stefansson,0.2829687175059396
Vihaan Jammalamadaka,0.7950529096873248
Viktor Berezin,0.9166749349660895
Viktor Dmitrenko,0.35408607460865327
Viktor Ianov,0.5592733099887821
Viktor Neustroev,0.5817923388470637
Viktor Parfenov,0.10751188965141885
Viktor Poddubnyi,0.6842160035636177
Viktor Romanchuk,0.09405356889317032
Viktor Skliarov,0.23686543899348672
Vilka Sipilä,0.7436547246267301
Vilmos Balint,0.7084825010789908
Vince Gergő Turcsányi,0.8862081074210636
Vincent Keymer,0.11690825391945918
Vincent Riff,0.3766303180610301
Vinicius Tiné Martins,0.5044528667406263
Vinzent Spitzl,0.27976913963728084
Visakh NR,0.0698785655545182
Vitaliy Bernadskiy,0.5116625971395241
Vitaliy Garbuz,0.3182745727037422
Vitaly Rodchenkov,0.5014231360942295
Vitaly Teterev,0.24851543751102295
Vitor Ferreira,0.8879161764780491
Vitorio Chemin,0.3599691952101353
Vittorio Cinà,0.8394387863710637
Vitus Bondo Medhus,0.7562202961219412
Vivaan Vishal Shah,0.46003490175856737
Vjacheslav Weetik,0.4545990065733635
Vlad Lymar,0.5674698657575422
Vlada Sviridova,0.5944246932590406
Vladimir Belous,0.48103743589151815
Vladimir Bugayev,0.6304854313373702
Vladimir Burmakin,0.2101794312822563
Vladimir Bychkov,0.45524117229200833
Vladimir Chernikov,0.6417856784365856
Vladimir Damjanovic,0.23904215321876934
Vladimir Demin,0.4587925459586918
Vladimir Dobrov,0.7043343059209016
Vladimir Fedoseev,0.4285088428523891
Vladimir Grabinsky,0.49575990063025194
Vladimir Hamitevici,0.11188886919878076
Vladimir Mikhailovsky,0.8210656718213352
Vladimir Sakun,0.2025165990223759
Vladimir Seliverstov,0.5431333621586185
Vladimir Zakhartsov,0.2886260884011313
Vladimir Zemerov,0.43433956150532393
VladimirKramnik,0.03703807235609565
Vladimír Bochnička,0.5928721233146764
Vladislav Artemiev,0.038644953671578164
Vladislav Efremov,0.534895217063326
Vladislav Gontcharov,0.4460482248635646
Vladislav Kovalev,0.0378403783733834
Vladislav Voitovich,0.3415409977926273
Vladyslav Baziuk,0.6998981071989216
Vladyslav Sydoryka,0.3950663885780196
Vo Quoc Bao Tran,0.5580436528983612
Vojislav Milanovic,0.4192013915700709
Vojtěch Plát,0.0477710275765319
Volen Dyulgerov,0.8035966357826438
Volkan Yirik,0.6624047247835467
Volodar Murzin,0.1489544864232545
Volodya Torosyan,0.8726284355864626
Volodymyr Onyshchuk,0.33277440150163123
Volodymyr Vetoshko,0.2753974562942877
Volodymyr Vusatiuk,0.7944151343065389
Volodymyr Yaniuk,0.21651844221611843
Vsevolod Ovchinnikov,0.18338423523063618
Vsevolod Rytenko,0.23177582591145712
Vugar Manafov,0.6100806897560245
Vugar Rasulov,0.1982832739597317
Vuk Damjanovic,0.1014089223569479
Vuk Djordjevic,0.36381305613261183
Wagner Guimarães,0.4035348945318127
Walter Cuevas Araya,0.36810762011694775
Wanderlei Lukachewski Junior,0.10937972314044064
Ward Al-Tarboush,0.684409224762467
Wellington Albuquerque Jr.,0.22565416133159655
Wesley So,0.2501007137211784
Wiktoria Śmietańska,0.7447361262767433
Wilfredo Sariego Figueredo,0.5216422198332674
Willi Skibbe,0.30321339856050056
William Alfaro Caracas,0.3390536867229916
William Coe,0.593457521202155
William Ferreira Da Cruz,0.3050745993516627
William Graif,0.3491226752258123
William Hernandez Gonzalez,0.6649351908737857
William Olsson,0.7315309996041008
Wilson Morales,0.4477738844819615
Witold Klepek,0.38415795325840923
Wladimir Zampronha,0.461999986938843
Wojciech Przybylski,0.43458452446518103
Wojciech Śmieszek,0.7610415614802122
WonderChampion,0.8145984768852801
Wouter Terlouw,0.2862756949079813
Xavier Martinez Pla,0.9172055424321037
Xeniya Balabayeva,0.8990065134844224
Xiaobing Gu,0.8015013718279448
Xu Yi,0.5608420337361256
Yaacov Norowitz,0.11373584700118947
Yagiz Kaan Erdogmus,0.4382311774034842
Yago Labussiere,0.27906192504567295
Yahli Sokolovsky,0.4838094810777596
Yair Parkhov,0.2097819409222259
"Yang, Kaiqi",0.4378485410227858
Yaroslav Demchenko,0.44162808443021745
Yaroslav Remizov,0.4663298958723726
Yaroslav Shevchenko,0.39327322488472816
Yasin Emrah Yagiz,0.4470030395845977
Yelfry Torres,0.8924147734062731
Yelyzaveta Hrebenshchykova,0.7302495967447656
Yevhenii Yelisieiev,0.34795594292938503
Yichen Han,0.35726963144740387
Yidong Chen,0.6096369675023341
Yilin Li,0.4957191255944801
Yinn Long Wong,0.5044568888155287
Yoav Milikow,0.5766795850026375
Yoel Estarling Polanco Nunez,0.5002339676293971
Yotam Shohat,0.3673481387285258
Yovann Gatineau,0.29182237925477356
Yudel Romero Arzuaga,0.5040883825342145
Yulia Efremova,0.7781645734712714
Yuliia Osmak,0.47671632648805184
Yuniesky Quesada,0.683874600406787
Yuri Kozin,0.7034666914236514
Yuri Zhizmer,0.22176928225694623
Yurii Khodko,0.49110600472904214
Yuriy Dovzik,0.5695838519119769
Yuriy Kuzubov,0.2290696445041621
Yvain Bruned,0.24677022079732236
ZAHAR HILKEVICH,0.2830144261430689
Zacarias M Ruben D,0.5835905686952274
Zachary Calderon,0.32247749328513253
Zachary Liu,0.8806853210648263
Zachary Tanenbaum,0.7270425286060649
Zahar Efimenko,0.357293832997308
Zala Urh,0.7689299067489903
Zane Nasir,0.21465173320492137
Zarikovs1999,0.524806072931698
Zarina Nurgaliyeva,0.518590016683488
Zarina Shafigullina,0.5556086951656086
Zaur Mammadov,0.483222313112093
Zaur Tekeyev,0.23949759274415267
Zbigniew Pakleza,0.12565537809090097
Zeinep Sultanbek,0.6170745233343938
Zhamsaran Tsydypov,0.8416660087975902
Zhanibek Amanov,0.20662803882930958
Zhaoqi Liu,0.8414250178306307
Zhongyi Tan,0.6139723538643451
Zlatko Lisjak,0.7014294096576071
Zmiyevik2200,0.20519079903051546
Zoey Tang,0.7613427461283222
Zoran Velickovic,0.3960626170071926
Zou Chen,0.5114696782286242
Zozek Salah Mohammed Mohammed,0.49234022675293804
Zsigmond Szajbely,0.22323646201278144
Zsoka Gaal,0.5926813076247023
Zsolt Korpics,0.5366474494539484
Zurab Javakhadze,0.6816133131942264
Zurab Tqebuchava,0.3437733788379982
Zviad Izoria,0.05669097340547887
abelmat,0.8918684271063896
anon102030,0.6421894830117727
anon219,0.23674917353184868
anon481216,0.29766142836784115
anon569,0.6915118282766638
anon6121824,0.7719199916447175
anushurvan graf,0.507995740984726
asghar golizadeh,0.6015301506894539
bait_or_mate,0.2642856071578028
barte bongo,0.7318121698541803
boris abrashkin,0.7513016484846237
bratkoo,0.8593825925730887
broskolis,0.4913258100417397
buddika amarasinghe,0.6520992304775333
c_r_e_e_p_e_r,0.9190708009158579
champ2005,0.36650339854277203
edison ruge,0.7007080177020363
elamier fathy,0.24616471514449131
esapunov,0.7186629937461847
freshfoodcompany,0.36102674871761553
goofypenguin96,0.3826005080953451
hermionegrangermagic,0.7805219150988746
infinitegiantkiller,0.32408785205434143
kamran SHIRAZI,0.6911342526679152
khoipham,0.8952619236118167
kirillshevchenko,0.5075608200828013
londonkid,0.5391348578153644
malakismayil,0.6001133900078361
mapleaff,0.4045847749182673
mattcolins2025,0.7949952313751723
mauro vargas,0.727336643160653
moshe katzir,0.6225777421432253
natelleka,0.26446467272917307
paradise10,0.7222788030851367
parintele_chess,0.4408515434902352
patzer-reloaded,0.2406336820210493
pawel jaracz,0.569214651969796
realmadridtv,0.3457403400666478
samarth Rao 1664 Leavud Rating,0.796449043277513
sau6on,0.532199153438854
scandalgod,0.48336194639214086
shakked tifferet,0.527556581708397
sofiko tereladze,0.45460109928823994
starplatinum2030,0.5275927955902644
thechesscorner 64,0.8736354624833169
thisunaa,0.8237535722836175
vesal hamedi nia,0.9546582801454685
winniethepooh04,0.9026548001639483
x-0147207515,0.5251135994671361
x-0618534659,0.7875517972722664
x-3704738925,0.07662826349794942
x-3738459472,0.5035188732442892
x-5963514717,0.4323331954541584
x-8127726737,0.2031543601769404
x-9960558865,0.7453198536379754
yaguigor,0.12840550633765563
zbigniew wieczorek,0.5907237980164242
Ágoston Juhász,0.5372098721654858
Álvaro Valdés,0.5790572521206803
Ömer Faruk Özer,0.6367096963151131
İlhan Serhat Salman,0.5157174993408918
Łukasz Licznerski,0.286579120296592
Štěpán Hrbek,0.5954237019318966
Аrtеm Odеgоv,0.48508106893194436
Азат Габдрахманов,0.910877867424358
Александр Брюхович,0.9113861698190157
Алексей Мокшанов,0.2972785471671003
Андрей Хромкин,0.35017205525867484
Артём Синявский,0.5170053926593865
Валерий Свиридов,0.15594894426749878
Варвара Полякова,0.428633208050096
Владимир Матвеев,0.7088556822566205
Володимир Михальський,0.48774761243374953
Гор Глиджян,0.21023725594543224
Григорий Гусаров,0.38702220254975495
Гульдона Каримова,0.36934649426468524
Гурвич Виталий,0.6445779121170288
Даниил Постников,0.7578244247839574
Данил Найдин,0.5689663888576987
Денис Денисенко,0.26768407013695
Димитрий Король,0.45887775528999625
Евгений Бурмакин,0.664891411771322
Екатерина Кабанова,0.7718719072520671
Игорь Князев,0.4203315472133595
Илья Дерябин,0.42443469924936794
Илья Чеклецов,0.4828987772118406
Максим Матюнин,0.8171563366772936
Максим Щекачихин,0.2637029775976683
Маргарита Филиппова,0.2744813989684767
Матфей,0.7672322336050296
Матфей Юрасов,0.7764156428014095
Микола Боднар,0.5858782351537857
Михаил Экдышман,0.5692723402648893
Наталья Зайнуллина,0.5891436203386788
Нечитайло Нікіта,0.5326686706215422
Никита Довбня,0.7703105675839854
Никита Майоров,0.8181729422408692
Николай Гриценко,0.11632411764165378
Николай Оглоблин,0.14521559542211596
Николай Хныкин,0.8064720284243962
Олег Губанов,0.6207304057362132
Олег Кислов,0.39980996503491734
Павел Торопов,0.25927991519304017
Рамиль Садыков,0.2505734306195184
Рамиль Хасангатин,0.07872872176230103
Руслан Габдушев,0.5313581873215998
Руслан Пахомов,0.5661333926443106
Сергей Ярый,0.3002754650905559
Соловьев Александр,0.47451098895118404
Спартак Высочин,0.2037261574818921
Феликс Тульчинский,0.5590548998451472
Шубин Кирилл,0.6459015225271751
Эдуардо Гербелли Нето,0.43861897813317674
Эмир Шаршенбеков,0.7780051827381452
Яков Гинзбург,0.13522133951304047
Ян Дьомін,0.45658132216891484
אהרן בגראטיוני,0.7803309952069262
