Name,Structual-Continuity_Style_Prob
Semen Mitusov,0.6785438804720919
Semen Novozhilov,0.09696298973270585
Semetey Tologontegin,0.1986086546351517
Semyon Puzyrevsky,0.6150897933442667
Senthil Maran,0.7091232730771849
Seo Jungmin,0.029201807836687126
Serafin Moral Garcia,0.15700391193257723
Serban Cristian,0.1516135370008614
Serdar Murat Yildiz,0.9109743229027965
Sergei Iskusnyh,0.6521165573339864
Sergei Ljukin,0.6894272005919295
Sergei Lobanov,0.37560234748153254
Sergei Mihajlovskij,0.5210888693664207
Sergei Zhigalko,0.5397871470248248
Sergey Drygalov,0.4704280193323728
Sergey Grigoriants,0.6327716605471563
Sergey Nefedov,0.8014409599272238
Sergey Rodchenkov,0.27604085016994884
Sergey Sergienko,0.48117200689765605
Sergey Shipov,0.16360112878164598
Sergey Shtyka,0.16937809976684412
Sergey Sklokin,0.6364130241533653
Sergey Slugin,0.30157665919833115
Serghei Gostev,0.5234295956155494
Sergio Barrientos Chavarria,0.363088601074873
Sergio Hernández Leon,0.06178203687457935
Sergio Joshafatt Morales Garcia,0.27011751696656705
Sergiy Zavgorodniy,0.38188612095297697
Serhan Berat Özdemir,0.4766191652179342
Sethuraman S.P,0.3427649127670804
Setu Madhav Yellumahanthi,0.6385093153127568
Seyed Abolfazl Moosavifar,0.8990743494354682
Seyed Kian Ghoreishi Amiri,0.8226569896005431
Seyed Poormosavi,0.026851965869611083
Shaaketh Sivakumar,0.3676170505630649
Shaashwath Sivakumar,0.046836740628339465
Shahdad Teimouri Yadkuri,0.6070076011956185
Shahruh Turayev,0.20163799294904208
Shakhriyar Mamedyarov,0.7225604862571
Shamil Arslanov,0.8824812800599673
Shamsiddin Vokhidov,0.4776374462241881
Shane Melaugh,0.20486274706494187
Shanmukha Meruga,0.286745433866557
Shant Sargsyan,0.3244248213606773
Sharapov Evgeny,0.48395768457108845
Sharath Radhakrishnan,0.6447725934611123
Sharvesh Deviprasath,0.07125964108195484
Shawn Martinez,0.10496804304296256
Shawn Rodrigue-Lemieux,0.5408567790798019
Sherif Khater,0.2764407039126288
ShimanovAlex,0.05917999856545186
Shiyam Thavandiran,0.6359223636850965
Sho Glashausser,0.2620419420195856
Shreyas Royal,0.1288034823261368
Shubh Laddha,0.5707223921724267
Shubhi Gupta,0.48418145652197975
Shukhrat Makhmudov,0.22032623085379432
Shyaamnikhil P,0.3430321651902674
Shyam Gandhi,0.3461854098471644
Siar Yaran,0.6357261050853553
Siem van Dael,0.7073922044193918
Sihan Tao,0.6484250472548803
Silvius Tiberius,0.912186372854148
Simao Poscidonio Dias,0.42943308292676435
Simeon Todev,0.8632098561778216
Simon Lamaze,0.24817550619438394
Simon Williams,0.07838414724377991
Sina Movahed,0.3522631013288646
SirMittensofMittensville,0.28357040635320263
Siva Mahadevan,0.3516618790140734
Sivanesan Nithyalakshmi,0.059033330956470786
Skat2704,0.7511890296078927
Slaven Pastar,0.10047207561024249
Slobodan Filipovic,0.08959827736830414
Sofia Blokhin,0.08787567669675285
Sofia Pogorelskikh,0.17445946074877916
Sofiia Hryzlova,0.09654805412774661
Soham Kamotra,0.34160634179572613
Soltan Muradov,0.23806607955595424
Sondre Melaa,0.341966159196797
Soren Bech Hansen,0.2344511405959632
Sourath Biswas,0.3941368374872898
Sravan Renjith,0.946473246118981
Sreyas Payyappat,0.8327228671598352
Sricharan Pullela,0.03897693933253618
Srihari L,0.5686798382295208
Srihari L R,0.23578299179636283
Srinath Narayanan,0.5356615287715781
Sriram Krishnakumar,0.5527645430250623
Srishti Pandey,0.25245075547672047
Srivastan Karthikeyan,0.5434171710595429
Stamatis Kourkoulos-Arditis,0.30548909933258034
Stanislav Bukreev,0.7053725648125063
Stanislav Kovalevsky,0.6267814870058281
Stanislav Tsyhanchuk,0.17431319337471432
Stanisław Osiecki,0.29855515967141316
Stanley Badacsonyi,0.16756279272462943
Stanoje Jovic,0.5887294681113938
Stefan Eilers,0.050589272088654824
Stefan Mladenovic,0.37911171578220226
Stefanos Kazantzoglou,0.8690890485485061
Stelios Halkias,0.35658055112528797
Stepan Osinovsky,0.11388390897894844
Stephan Becking,0.3480210194382882
Stephen Capp,0.5715907015275993
Stephen Willy,0.7580941737178211
Steve Harrington,0.4818193045335465
Steven Cooklev,0.34346983764650846
Steven Javier Rojas Salas,0.2817625623353536
Steven Zierk,0.9687717344375347
Stöttner Lukas,0.06067613407256829
Sujana Lohani,0.0265026849251907
Suleyman Suleymanlı,0.4623389445352233
Sully McConnell,0.20076209425683475
Sultai Chyngyz,0.4144907014997198
Sultanbeibarys Dumanuly,0.5145459988139967
Sune Berg Hansen,0.0808938605682172
Supratit Banerjee,0.8037144483159118
Suresh Harsh,0.20181245126545155
Susanna Gaboyan,0.09174025457053357
Suvradeepta Das,0.046482034452760036
Suvrajit Saha,0.2689951271739172
Suyog Wagh,0.2516693466812654
Sven Tica,0.15103894221923636
Svetlana Vifleemskaia,0.10275077202438547
Svyatoslav Korneev Leskova,0.11887825877300413
Svyatoslav Lisenkov,0.9257795915604495
Swara Lakshmi Nair,0.8987653502524326
Sweafty,0.06838608328246225
Szymon Gumularz,0.15987226579254626
Sébastien Bouchet,0.09936489395319036
Símon Þórhallsson,0.37419640018572076
Sławomir Kurpiewski,0.11550822332394314
Sơn Đặng,0.4653334475472287
Tabaré Bustelo,0.04205768600258625
Tahsin Tajwar Zia,0.743577802918446
Talaibek Osmonbekov,0.2183945257437941
Talibov Shiroghlan,0.3218132639467336
Tamas Banusz,0.0969892244932496
Tamas-Kristof Balla,0.7815699715026421
Tamaz Mgeladze,0.40293894494601074
Tangi Migot,0.10041088544718502
Tanitoluwa Adewumi,0.6421593152615397
Tanraj Sohal,0.28049705286240856
Tarasova Viktoriya,0.02909584753803594
Tarini Goyal,0.6944062750024191
Tarun Kanyamarala,0.1568093014541959
Tatev Abrahamyan,0.4106467722208137
Tatiana Bogumil,0.0568391452899232
TatjanaVasilevich,0.49587705081443295
Tehni4arce,0.09748045893073898
Teimur Toktomushev,0.8429197670252744
Tejas Rama,0.1915293348146785
Teodora Injac,0.04472527097834557
Terry Luo,0.024090125900535147
ThaKanielOutis,0.0966281050327352
Tharushi T.H.D. Niklesha,0.24715966811133647
The_filthy,0.5230550580751482
Theo Bressy,0.24375986162516866
Theodore Slade,0.3044997217227079
Thomas Bauer,0.15119498493889427
Thomas Beerdsen,0.9504213378264945
Thomas Carroll,0.12758599825561348
Thomas Christensen,0.41809182419724095
Thomas Decker,0.18414315220922978
Thomas Diem,0.36638054804034725
Thomas Eggleston,0.32769181808045494
Thomas Kahlert,0.2578334012168115
Thomas Michalczak,0.553233347555506
Thomas Rendle,0.06494833733320274
Thomas Thiel,0.7622615246933412
Thore Perske,0.09480914353796158
Tiago Batista Oliveira,0.1037909516887821
Tiago Carvalho Mangialardo,0.3718334347743473
Tiago Cunha Navarro,0.47750940476718934
Tigran Mukhutdinov,0.3308146680672419
Tigran Nazaretyan,0.15106854530687233
Tihomir Yanev,0.2523873053827946
Tikhon Popov,0.5996809234474263
Tikhonov Viacheslav,0.5288145666765531
Tim Grutter,0.4605082862287307
Tim Kett,0.8583890726998937
Timofey Iljin,0.9274027363562125
Timofey Smirnov,0.18069844824667913
Timur Gareyev,0.11340502822878
Timur Kocharin,0.3687797974202826
Timur Yonal,0.17496026287153446
Tobias Kölle,0.418832610827425
Tobias Lang Nilsen,0.663114806622509
Tobias Rizzo,0.08721545711564034
Tobias Voege,0.43796631406179676
Todd Andrews,0.3769304926906177
Todd Bryant,0.46242430084549024
Tom Decuigniere,0.7186517952894839
Tom O'Gorman,0.16561263050973338
Tomas Kraus,0.19530762873477597
Tomas Laurusas,0.05344448722310326
Tomasz Jaskolka,0.9074254284414038
Tomasz Mika,0.3459477973909865
Tommi Luukkonen,0.027212921162029734
Tomáš Vaněk,0.3580293836531029
Tor Fredrik Kaasen,0.38291105738114006
Torben Søraas,0.2357337921182264
Trisha Kanyamarala,0.31502474995063473
Tsvetan Stoyanov,0.8270494899857909
Tuan Minh Le,0.5051712409891196
Tudor Henry Edward,0.5340292847666926
Tuna Özateş,0.44177864878193124
Tunahan Makaraci,0.9515692113452696
Turkan Mamedjarova,0.1060386668949439
Tyhran Ambartsumian,0.5230144149348074
Tykhon Cherniaiev,0.9362897714618423
Tyler Tanaka,0.4850672507160132
Tymon Ochedzan,0.49323147802407197
Tymur Keleberda,0.47450086649655515
Tyrell Harriott,0.3009972454633053
UKR_Master,0.16130237605372968
Ufuk Sezen Arat,0.954045199074342
Ugur Doga Yazici,0.38770387336863743
Uliana Dudkina,0.31109890564054804
Ulises Hernández Bermúdez,0.29025982804091005
Ulrich Zimmermann,0.09931550987620333
Umid Aslanov,0.6959522375248867
Umut Erdem Gündüz,0.5606098282459335
Unknown_IM,0.20035329079918301
Uurtsaikh Agibileg,0.2656009804027415
Uwe Kleibel,0.6165391452289336
Vache Hovakimyan,0.22993593803746384
Vaclav Finek,0.4492097457196264
Vadim Bobkov,0.1792430163316877
Vadym Petrovskyi,0.6270831271650465
Vahan Nalbandyan,0.5783495365220949
Vahap Sanal,0.4916013399132918
Vahe Baghdasaryan,0.6599839086517806
Vahe Danielyan,0.20436872640806802
Vaibhav Raut,0.26782710237921237
Vaishali R,0.5964553642256482
Valdis Troņenkovs,0.4922386700865909
Valentin Dragnev,0.9558317913967201
Valentina Golubenko,0.19427825614277763
Valentina Gunina,0.657320091525192
Valentyn Hulka,0.57373422907436
Valentyn Prokofiev,0.26579538400379255
Valeria Viana,0.7662835782238988
Valerie Ruchinskaya,0.24034132940163877
Valerio Carnicelli,0.24019046470000172
Valeriy Grinev,0.2856603085579961
Valery Kazakouski,0.03058750314246405
Valery Skatchkov,0.4433389855308735
Valiantsin Yezhel,0.1337195335375213
Vantika Agrawal,0.06783581450997689
Vardan Danielian,0.12956568352978684
Varun Krishnan,0.6268795590431665
Varuzhan Akobian,0.10317539027852385
Vasif Durarbayli,0.8650006261981854
Vasil Trickov,0.2919774482650794
Vasilii Titarov,0.1286050506326784
Vasiliy Korchmar,0.7095053264510147
Vasily Volovich,0.9344536715515437
Veaceslav Slovineanu,0.7393163952517166
Vedant Goswami,0.096519642429722
Vedant Nitin Vekhande,0.4651004077302807
Vedant Panesar,0.3807386163497357
Velimir Ivic,0.23482448397668848
Veronika Minina,0.06908068643630338
Veronika Shubenkova,0.2089275811909605
Viachaslau Zarubitski,0.24222062227360253
Viacheslav Mikhailov,0.2394944756004918
Viacheslav Rozhkov,0.8658040237368866
Victor Bologan,0.0777875935549516
Victor Labussiere,0.06349125674465926
Victor Mikhalevski,0.2981307752949579
Vidar Grahn,0.23831163857177887
Vidit Gujrathi,0.14162379761954988
Vignesh N.R,0.5494578066351012
Vignir Vatnar Stefansson,0.3553898045090258
Vihaan Jammalamadaka,0.918946966608621
Viktor Berezin,0.07737710559394799
Viktor Dmitrenko,0.39198644952124473
Viktor Ianov,0.04508593038893471
Viktor Neustroev,0.5484863463872204
Viktor Parfenov,0.4663752796706695
Viktor Poddubnyi,0.08967247614569479
Viktor Romanchuk,0.7718494027981283
Viktor Skliarov,0.3545226982529949
Vilka Sipilä,0.21241909906651432
Vilmos Balint,0.2511174428535305
Vince Gergő Turcsányi,0.18417896344508047
Vincent Keymer,0.19406529698227884
Vincent Riff,0.8502865872538601
Vinicius Tiné Martins,0.1441583909705529
Vinzent Spitzl,0.6668251708784945
Visakh NR,0.7090464608167929
Vitaliy Bernadskiy,0.38091173077635687
Vitaliy Garbuz,0.9321386768072518
Vitaly Rodchenkov,0.05913732918257163
Vitaly Teterev,0.14463464962075084
Vitor Ferreira,0.5981628439691015
Vitorio Chemin,0.43995883906777705
Vittorio Cinà,0.19281816859620338
Vitus Bondo Medhus,0.49252219608662734
Vivaan Vishal Shah,0.8872863027410742
Vjacheslav Weetik,0.6113679929938447
Vlad Lymar,0.3881175721539065
Vlada Sviridova,0.2897885779914015
Vladimir Belous,0.05540984520934679
Vladimir Bugayev,0.17835117992439914
Vladimir Burmakin,0.22370351659196436
Vladimir Bychkov,0.03541481490622169
Vladimir Chernikov,0.09108841488985454
Vladimir Damjanovic,0.4500381203272408
Vladimir Demin,0.745493143291451
Vladimir Dobrov,0.382829405592057
Vladimir Fedoseev,0.13022352550769267
Vladimir Grabinsky,0.13961575470354287
Vladimir Hamitevici,0.02113209413013486
Vladimir Mikhailovsky,0.8318627028344501
Vladimir Sakun,0.6267977585811952
Vladimir Seliverstov,0.04903633346216881
Vladimir Zakhartsov,0.19859963985317935
Vladimir Zemerov,0.05421973710775467
VladimirKramnik,0.647682528598547
Vladimír Bochnička,0.23967293034657144
Vladislav Artemiev,0.32476563915474677
Vladislav Efremov,0.25286051371007084
Vladislav Gontcharov,0.10105886099020851
Vladislav Kovalev,0.19885015008125667
Vladislav Voitovich,0.844015811357653
Vladyslav Baziuk,0.7313276868197427
Vladyslav Sydoryka,0.31128551162745216
Vo Quoc Bao Tran,0.47181002576758513
Vojislav Milanovic,0.195607845202207
Vojtěch Plát,0.26246747173451446
Volen Dyulgerov,0.8984677525432406
Volkan Yirik,0.016449506261003992
Volodar Murzin,0.07568039167787322
Volodya Torosyan,0.37935176321665354
Volodymyr Onyshchuk,0.02917042978627309
Volodymyr Vetoshko,0.8258941185256882
Volodymyr Vusatiuk,0.31269531378278204
Volodymyr Yaniuk,0.1336659234900696
Vsevolod Ovchinnikov,0.17791366178788864
Vsevolod Rytenko,0.42878989220648955
Vugar Manafov,0.18418242812722738
Vugar Rasulov,0.502193188629196
Vuk Damjanovic,0.38993750318994247
Vuk Djordjevic,0.7323069704562734
Wagner Guimarães,0.44869658507042287
Walter Cuevas Araya,0.7572125176570553
Wanderlei Lukachewski Junior,0.21789038469469763
Ward Al-Tarboush,0.9264247335824779
Wellington Albuquerque Jr.,0.03011949452559636
Wesley So,0.4234115182971922
Wiktoria Śmietańska,0.03649337220796435
Wilfredo Sariego Figueredo,0.1945944579902119
Willi Skibbe,0.27989758227314027
William Alfaro Caracas,0.13441363825665203
William Coe,0.6217199866918782
William Ferreira Da Cruz,0.08745658330564035
William Graif,0.7465595021161524
William Hernandez Gonzalez,0.24969847312926366
William Olsson,0.09165546001624837
Wilson Morales,0.0485951270746964
Witold Klepek,0.15040457351545328
Wladimir Zampronha,0.7570011904609351
Wojciech Przybylski,0.2741607881811281
Wojciech Śmieszek,0.5859702037962166
WonderChampion,0.2736894743133572
Wouter Terlouw,0.4878257735072359
Xavier Martinez Pla,0.13206601379447083
Xeniya Balabayeva,0.3335520051264396
Xiaobing Gu,0.11310604577258818
Xu Yi,0.7740786545484254
Yaacov Norowitz,0.5749594195135224
Yagiz Kaan Erdogmus,0.9348056027989948
Yago Labussiere,0.01745044310185227
Yahli Sokolovsky,0.07854758295391616
Yair Parkhov,0.6648335948066888
"Yang, Kaiqi",0.2193171153902677
Yaroslav Demchenko,0.7801787868923523
Yaroslav Remizov,0.9779726558508862
Yaroslav Shevchenko,0.5741759203774186
Yasin Emrah Yagiz,0.02815776252753378
Yelfry Torres,0.06358859194074959
Yelyzaveta Hrebenshchykova,0.28904928928042306
Yevhenii Yelisieiev,0.13022571458010226
Yichen Han,0.7238858003396446
Yidong Chen,0.5135779013736473
Yilin Li,0.26494864316671823
Yinn Long Wong,0.4588201352543565
Yoav Milikow,0.23942239710614244
Yoel Estarling Polanco Nunez,0.09815785348499481
Yotam Shohat,0.4923997751145395
Yovann Gatineau,0.42323112922318806
Yudel Romero Arzuaga,0.6234856213750603
Yulia Efremova,0.5644784885607674
Yuliia Osmak,0.07272331143034075
Yuniesky Quesada,0.7649387993068231
Yuri Kozin,0.602777014513919
Yuri Zhizmer,0.7574746709297656
Yurii Khodko,0.8294783614235997
Yuriy Dovzik,0.049360312780155055
Yuriy Kuzubov,0.12795465893765096
Yvain Bruned,0.17042925158497008
ZAHAR HILKEVICH,0.19451465836928009
Zacarias M Ruben D,0.26321315816456886
Zachary Calderon,0.5750289788116222
Zachary Liu,0.2726580953140805
Zachary Tanenbaum,0.9878720501628656
Zahar Efimenko,0.0986491380692078
Zala Urh,0.07358431259924442
Zane Nasir,0.7317358949623851
Zarikovs1999,0.05791985436753182
Zarina Nurgaliyeva,0.5270681081534468
Zarina Shafigullina,0.13199483276125057
Zaur Mammadov,0.9914681072256541
Zaur Tekeyev,0.49357032102549614
Zbigniew Pakleza,0.03701780492845853
Zeinep Sultanbek,0.17704012228950056
Zhamsaran Tsydypov,0.302843571677408
Zhanibek Amanov,0.49546300660015763
Zhaoqi Liu,0.03528646625604354
Zhongyi Tan,0.8171798162186292
Zlatko Lisjak,0.041873202523923736
Zmiyevik2200,0.6804472089684325
Zoey Tang,0.45997350647110113
Zoran Velickovic,0.06823436482538159
Zou Chen,0.2585671806567337
Zozek Salah Mohammed Mohammed,0.3006346696149188
Zsigmond Szajbely,0.4849011840169647
Zsoka Gaal,0.11884895142996524
Zsolt Korpics,0.5635291146182817
Zurab Javakhadze,0.18542586031589176
Zurab Tqebuchava,0.1894523538165557
Zviad Izoria,0.24497372713655033
abelmat,0.4626631544044777
anon102030,0.11022892936799226
anon219,0.6439943793865834
anon481216,0.1862779667242822
anon569,0.24102022372558157
anon6121824,0.6409181948715311
anushurvan graf,0.03819892064001178
asghar golizadeh,0.43217689377178603
bait_or_mate,0.6440140984247482
barte bongo,0.09122731508926459
boris abrashkin,0.15056904830860157
bratkoo,0.6782512501639901
broskolis,0.20255048147647575
buddika amarasinghe,0.21181370545820055
c_r_e_e_p_e_r,0.4848541926243117
champ2005,0.02286962073292082
edison ruge,0.04816418502767826
elamier fathy,0.5522449101962514
esapunov,0.027993306434263888
freshfoodcompany,0.7556370191273041
goofypenguin96,0.7029160371919827
hermionegrangermagic,0.7827989727595974
infinitegiantkiller,0.5832519423106513
kamran SHIRAZI,0.6901270761494186
khoipham,0.16236491649047355
kirillshevchenko,0.40316308247894606
londonkid,0.41489065568220107
malakismayil,0.30890660275314613
mapleaff,0.30830412482674663
mattcolins2025,0.293866706080032
mauro vargas,0.09862303785019175
moshe katzir,0.4715808364007678
natelleka,0.8716621627484266
paradise10,0.22588827859083177
parintele_chess,0.19714370564060624
patzer-reloaded,0.13808336972830826
pawel jaracz,0.17523657669265807
realmadridtv,0.32313940664931023
samarth Rao 1664 Leavud Rating,0.1110248337017021
sau6on,0.473341558889234
scandalgod,0.45255817055471115
shakked tifferet,0.2374887185859666
sofiko tereladze,0.3762393931843472
starplatinum2030,0.7511314920257434
thechesscorner 64,0.23991512783915286
thisunaa,0.07995484820241905
vesal hamedi nia,0.20525433187721687
winniethepooh04,0.3939583355966032
x-0147207515,0.08646517964046566
x-0618534659,0.7614259621426824
x-3704738925,0.17042317292657286
x-3738459472,0.25185805963065655
x-5963514717,0.4070566535123121
x-8127726737,0.2514329265628213
x-9960558865,0.27514393124145387
yaguigor,0.5599611965889839
zbigniew wieczorek,0.06397364728506447
Ágoston Juhász,0.19136628436586695
Álvaro Valdés,0.13494073331067186
Ömer Faruk Özer,0.17728750946650124
İlhan Serhat Salman,0.6134898903816665
Łukasz Licznerski,0.9564008905364784
Štěpán Hrbek,0.6631512222242744
Аrtеm Odеgоv,0.594552366724501
Азат Габдрахманов,0.5143540840708122
Александр Брюхович,0.03750702839024655
Алексей Мокшанов,0.7653071371562952
Андрей Хромкин,0.3912381122349219
Артём Синявский,0.6499832936196868
Валерий Свиридов,0.048431868031835454
Варвара Полякова,0.5386814275942586
Владимир Матвеев,0.036370222788733884
Володимир Михальський,0.08273866254629698
Гор Глиджян,0.5850094165118496
Григорий Гусаров,0.6475813102456826
Гульдона Каримова,0.12403862625399997
Гурвич Виталий,0.546764289243809
Даниил Постников,0.2058731443634194
Данил Найдин,0.2831006363537147
Денис Денисенко,0.7117591356803424
Димитрий Король,0.12257922780229133
Евгений Бурмакин,0.18318370681163465
Екатерина Кабанова,0.05416936039877442
Игорь Князев,0.4974561090576236
Илья Дерябин,0.3312601759309967
Илья Чеклецов,0.15079942522349307
Максим Матюнин,0.5489992354099364
Максим Щекачихин,0.18720676808231235
Маргарита Филиппова,0.7693431500435237
Матфей,0.6092284943337891
Матфей Юрасов,0.6169159426272431
Микола Боднар,0.29028881479526614
Михаил Экдышман,0.12187447759986683
Наталья Зайнуллина,0.07602803174873125
Нечитайло Нікіта,0.06297393103913106
Никита Довбня,0.15849566692951625
Никита Майоров,0.15625571206854755
Николай Гриценко,0.7861438977560603
Николай Оглоблин,0.09206210370339304
Николай Хныкин,0.3427841990755995
Олег Губанов,0.47636920680246975
Олег Кислов,0.8348920828898161
Павел Торопов,0.7772503810685649
Рамиль Садыков,0.3816823670974406
Рамиль Хасангатин,0.626073532330641
Руслан Габдушев,0.06841973961029926
Руслан Пахомов,0.27580657048807944
Сергей Ярый,0.20259115913100736
Соловьев Александр,0.12070407614593755
Спартак Высочин,0.9251951771606557
Феликс Тульчинский,0.4174832752908967
Шубин Кирилл,0.32734203065861806
Эдуардо Гербелли Нето,0.38986593691422256
Эмир Шаршенбеков,0.17878477652011276
Яков Гинзбург,0.911126477431829
Ян Дьомін,0.40883626680732366
אהרן בגראטיוני,0.14154345102066251
