Name,Forcing_Style_Prob,Forcing_Style_Score
Narek Ghimoyan,0.1556203980188106,0.0601
Narmin Khalafova,0.9369551686994491,0.9143
Nasrin Babayeva,0.9128385228855056,0.8642
Nasyrova Ekaterina,0.8056339803389807,0.6853
Natalia Zhukova,0.4840315157245733,0.2928
Natalie Wisniowski,0.5190783543728031,0.3262
Nataliya Buksa,0.2922161708686658,0.1399
Nate Solon,0.7878469753222894,0.6597
Nathaniel Mullodzhanov,0.48144717640485046,0.2909
Naveen Jain,0.8826354044179527,0.8059
Nayem haque,0.5489310676849838,0.354
Nazar Firman,0.049459571026926816,0.0182
Nebojsa Ristic,0.8454788246480781,0.7462
Necmettin KORKMAZ,0.2614171165910443,0.1206
Neeraj Harish,0.5228360746545522,0.3306
Nemo Zhou,0.7209085226735346,0.5636
Nesa Modric,0.27975070913019995,0.134
Neven Hercegovac,0.7592498702443269,0.6126
Newansa M Esandi,0.558867444498736,0.3662
Nguyen Ngoc Truong Son,0.17287041920945845,0.0672
Nhat Minh To,0.40421907888071223,0.2249
Nhung Hong Nguyen,0.743532312851128,0.5967
Nicholas Figorito,0.8091036877937533,0.6931
Nicholas Ladan,0.7387978882224265,0.5896
Niclas Huschenbeth,0.4608514559821419,0.2727
Nicodim_Cosmin Stepanencu,0.9173161576281735,0.8753
Nicola Altini,0.1527145472201045,0.0594
Nicolai Maxime Østensen,0.8341857475380328,0.7265
Nicolas Brunner,0.8709539742860253,0.7852
Nicolas Cogan,0.7023240291624753,0.5391
Nicolas De La Colina,0.9293555303747028,0.8983
Nicolas Perossa,0.7705408198285516,0.633
Nicolò Napoli,0.5266975483057538,0.3343
Nihal Sarin,0.3181181329195564,0.1584
Nikhil Dixit,0.34708818584246215,0.1829
Nikita Fedotov,0.7759446559374884,0.6401
Nikita Filindash,0.7846336818970763,0.6549
Nikita Khoroshev,0.88364478002723,0.8082
Nikita Kraiouchkine,0.49879809140133835,0.3035
Nikita Matinian,0.4211477627773286,0.2408
Nikita Meshkovs,0.5296010972745464,0.3369
Nikita Shandrygin,0.134305137345926,0.0538
Niklas Schmider,0.35657041460624234,0.1892
Niklesha Tharushi,0.2900526612528157,0.1388
Nikolai Aliavdin,0.8924682868918652,0.8256
Nikolai Kabanov,0.49903414327843265,0.3039
Nikolai Vlassov,0.2461448923062574,0.1069
Nikolaos Skiadopoulos,0.8334811909887738,0.7258
Nikolaos Spyropoulos,0.7936459412724752,0.6694
Nikolas Koutlas,0.8605093980026186,0.7673
Nikolas Theodorou,0.7386452914726889,0.5885
Nikolay Kleimenov,0.6610670140409212,0.4827
Nikolay Maevskiy,0.7471217420923935,0.6007
Nikolay Milchev,0.947203865827065,0.9384
Nikolay Pavlov,0.46883667937883555,0.2787
Nikoloz Petriashvili,0.9522921556954455,0.9518
Nikolozi Kacharava,0.07463243689225008,0.0301
Nils Grandelius,0.6754242994118085,0.5032
Nils Richter,0.823729181198164,0.7132
Nima Hosseinzadeh,0.07077715423214002,0.0282
Nimay Agrawal,0.34512920392136226,0.1814
Nino Batsiashvili,0.46617129322501805,0.2764
Niranjan Navalgund,0.5122718310084103,0.3176
Nisha Mohota,0.7578331317662083,0.6119
Nisim Iliaguev,0.26144653273833174,0.121
Nita Lucian,0.9548882317463363,0.957
Nitai Leve,0.08947274547008192,0.0353
Nitin Senthilvel,0.9846019367529528,0.9981
Nitish Belurkar,0.2152459096613196,0.0909
Nitish Nathan,0.618736924654625,0.4349
Nitzan Steinberg,0.9261659693398545,0.892
Noah Thomforde-Toates,0.49084478318161173,0.2972
Noam Vitenberg,0.478609689475855,0.2879
Nodar Lortkipanidze,0.6362270196243388,0.4542
Nodirbek Abdusattorov,0.2792908958596755,0.1336
Novak Čabarkapa,0.5765803721034257,0.3844
Novendra Priasmoro,0.7831000261006161,0.6519
Noël Studer,0.8686040714514505,0.7811
Nurai Sovetbekova,0.7501906387322623,0.6048
Nurgazy Zheenbekov,0.9122764429516529,0.8623
Nurgyul Salimova,0.03881308671667821,0.0126
Obolenskikh Dmitry,0.7925970014074724,0.6686
Okan Bulgurlu,0.4057053800720964,0.2271
Olaf Michalski,0.8525413236659911,0.7555
Oleg Artemenko,0.41539313189359994,0.2364
Oleg Badmatsyrenov,0.6035030612103381,0.4167
Oleg Kozlov,0.9608751035356555,0.9677
Oleg Papayan,0.2865592997073604,0.1373
Oleg Rychkov,0.46579916479592925,0.2761
Oleg Terletsky,0.5112553073698186,0.3165
Oleg Vastrukhin,0.9664186488300107,0.9781
Oleg Yaksin,0.9199407177426349,0.8813
OlegKrivonosov,0.595667237863384,0.4071
Oleksandr Bortnyk,0.19496903740297292,0.0798
Oleksandr Kuzhilniy,0.8596139017668062,0.7666
Oleksandr Matlak,0.9118307055284525,0.862
Oleksandr Prokhorov,0.9643745520464332,0.9729
Oleksandr Shymanskyi,0.5906565018086466,0.4037
Oleksandr Vasynda,0.5573373650455343,0.3647
Oleksandr Yevchenko,0.6733108602709278,0.5009
Oleksandr Yurovskykh,0.3507701816770846,0.1859
Oleksiy Solovchuk,0.8544519799333881,0.7577
Olexandr Shevchuk,0.9006369027695437,0.8419
Olexiy Bilych,0.40666031065295993,0.2286
Olga Artemyeva,0.49766625644930756,0.3024
Olga Babiy,0.7871150399512545,0.659
Olga Badelka,0.9694026944017271,0.9837
Olga Girya,0.3609987159172434,0.1926
Olga Karavaeva,0.7860307126875548,0.6568
Olga Kuznetsova,0.6424009451290758,0.4616
Olga Matveeva,0.5488364604281519,0.3536
Olga Sikorova,0.9366666374337104,0.9135
Olga Yushko,0.6602556749549514,0.482
Olga Zhuravleva,0.6570256473919701,0.4779
Oliver Stork,0.6849804352871208,0.5161
Oliver Wartiovaara,0.7177694388004582,0.5599
Olzhas Khamzin,0.8896871082659326,0.8182
Om Kadam,0.4067521776273466,0.2289
Omar Garcia Blanco,0.3260767355393049,0.1655
Omer Akkara,0.6832158370114298,0.5121
Omran Alhosani,0.5615471033279573,0.3685
Ondrej Toman,0.5007182138420234,0.3058
Onno Elgersma,0.747814071951949,0.6022
Orest Vovk,0.3813284023063589,0.2067
Ori Kobo,0.6599823609074418,0.4813
Ori Taichman,0.3331722145470858,0.1707
Oriol Serra Canals,0.7329975398024904,0.5796
Ortik Nigmatov,0.6682344931886857,0.4935
Oscar Ardila,0.905616109084882,0.8508
Oscar yosimar Acosta cruz,0.9412078313195383,0.9247
Oskar Wieczorek,0.887545834652637,0.8141
Owen McCoy,0.9170667424403494,0.8742
PAULO CÉSAR COSTA,0.5701088586375345,0.3774
Pablo Barrionuevo,0.9462050031655022,0.9351
Pablo Glavina,0.8662601152986429,0.7759
Pablo Lalanne,0.31512513774688483,0.1555
Pablo Salinas Herrera,0.7129657809551111,0.5499
Pablo Zarnicki,0.8246078442438962,0.7139
Paco Rubio Tent,0.4046223874975767,0.226
Padmini Rout,0.813208324171705,0.6998
Panagiotis Hristodoulou,0.7131346547171609,0.5506
Pantata007,0.7954437438147861,0.6705
Paolo Ciuffoletti,0.3439410325961568,0.1807
Papp Levente,0.603883297022624,0.4171
Papp Petra,0.5718155712258717,0.3792
Pappu Murthy,0.8740352059292883,0.7915
Parham Maghsoodloo,0.9203768377769794,0.8831
Paris Prestia,0.8247014060223485,0.7143
Pariston Hill,0.33875684550825663,0.1763
Patrick Aizpurúa,0.907109158867474,0.8545
Patrick Perry,0.3837345680732384,0.2096
Patrik Aalto,0.7423937918377181,0.5937
Patrik Stevik,0.5750026807934193,0.3814
Patryk Chylewski,0.7206473142143276,0.5629
Patryk Cieslak,0.282213499249827,0.1362
Patryk Stanisz,0.9355691667526237,0.9109
Patty Castillo,0.834971423074008,0.7276
Pau Marin Ferragut,0.5367655287552101,0.3425
Paul Burke,0.9160028970617982,0.8716
Paul Cristian Rusan,0.8554362695354767,0.7603
Paul Makarov,0.932570328413598,0.905
Paul Richter,0.964696435548935,0.9737
Paul Rohwer,0.9293183783431427,0.898
Paulina Cagara,0.8593655226128479,0.7662
Paulius Pultinevičius,0.47666366960039486,0.2853
Paulo Jodorcovsky Werjivker,0.711299333729267,0.5469
Pavel Chernomordik,0.9613721644969896,0.9685
Pavel Eljanov,0.47944832617125516,0.2894
Pavel Kiselev,0.8802538160909986,0.8004
Pavel Plotnikov,0.9224054424910098,0.8872
Pavel Politov,0.6246666896211721,0.4412
Pavel Ponkratov,0.8905186818383228,0.82
Pavel Salman,0.9314138643445254,0.9032
Pavel Skatchkov,0.5376339801118906,0.3429
Pavel Smirnov,0.6949104963607428,0.5288
Pavel Tregubov,0.3227213295403982,0.1625
Pavel-Alexandru Nastore,0.8915168812521174,0.8226
PavelShkapenko,0.04537965471739095,0.0163
Pawel Flis,0.743072057580707,0.5959
Pawel‚ Dudzinski,0.5856497691658767,0.3963
Paweł Kowalczyk,0.33614806936713576,0.1737
Paweł Kukuła,0.9657919484114019,0.9766
Paweł Sowiński,0.7295941959492177,0.5751
Pedro Espinosa,0.43794624372745145,0.2501
Pedro Filipe Rego,0.702312426060838,0.5388
Pedro Gil Ferreira Da Silva,0.7461103137914659,0.5996
Pedro Martinez,0.7257727707907241,0.5699
Pere Garriga Cazorla,0.9580129004398261,0.9622
Peter Keller,0.8111599966567129,0.6976
Peter Lizak,0.3265581902483068,0.1659
Peter Prohaszka,0.4021139360784581,0.2237
Peter Roberson,0.6388075569011787,0.4583
Peter Sadilek,0.8353352544931812,0.7284
Peter Svidler,0.7975119852504788,0.6727
Petr Matyukov,0.8671800785211309,0.7777
Petro Golubka,0.8695768941427732,0.7826
Phileas Mathieu,0.9024727413389732,0.8456
Philipp Sonnenschein,0.3314889575664231,0.1696
Phuong Hanh Luong,0.5971381719129687,0.4093
Piero Mazzilli,0.7704932817017197,0.6327
Pierre Barbot,0.6701616438172981,0.4976
Pierre Villegas,0.37702834261184026,0.2022
Piotr Brodowski,0.887125787667714,0.813
Piotr Brzezina,0.383559489539823,0.2089
Piotr Dobrowolski,0.10380464904479339,0.0404
Piotr Kejna,0.8283314138598061,0.721
Piotr Lopusiewicz,0.48733347922097153,0.2954
Piotr Piesik,0.9646503195656061,0.9733
Piotrek Mickiewicz,0.857296437163893,0.7651
Plamen Stefanov,0.45358330510462475,0.2649
Polina A Smirnova,0.5874269462669839,0.4
Polina Gutkovich,0.9064930783990975,0.8531
Polina Shuvalova,0.44167008558259113,0.2531
Pouria Darini,0.4958813578060095,0.3009
Pouya Idani,0.8440087316740467,0.7432
Praggnanandhaa Rameshbabu,0.980528104020195,0.9944
Pranav Anand,0.9216460073859404,0.8853
Pranav Senthilkumar,0.6787067564863598,0.5065
Pranav V,0.7904965687429463,0.6646
Pranesh M,0.5557439519998235,0.3633
Praveen Balakrishnan,0.20910459784239058,0.0887
Prithu Gupta,0.5938831546566105,0.4056
Priyansh Garg,0.4707788763138076,0.2805
Prraneeth Vuppala,0.12149326329589132,0.0468
Przemyslaw Koc,0.9100905500057251,0.859
Punin Andrii,0.33594110479970235,0.1733
Qi Pang,0.47756906535346877,0.2868
Qianyun Gong,0.44779213951978186,0.2605
Qingyu Yuan,0.3229251824174426,0.1636
Quiet_Desperation,0.5803908552458966,0.3922
Quoc Hy Nguyen,0.602150830263926,0.4148
RICHARD POLACZEK,0.6591075246447754,0.4805
Raahul V S,0.8395058862576017,0.7354
Rachid Schrik,0.8623291350273764,0.7707
Radmila Kovacevic,0.1361249784085766,0.0545
Radoslaw Szczepanek,0.17750930915294275,0.0701
Radosław Dzierżak,0.06910317706492644,0.0271
Rafael Leitao,0.6905860545769771,0.525
Rafael Merino García,0.9429087878742047,0.9295
Rafael Miranda,0.8000082598577449,0.6764
Rafael Teixeira,0.6519292837613324,0.4738
Rafael Vahanyan,0.7053945219768332,0.5417
Rafael Ventura dos Santos,0.9420749010077095,0.9265
Rafail Antoniou,0.36310231134769233,0.1937
Rafal Szyszylo,0.9524321619966107,0.9525
Rafał Lewandowski,0.28167433736849445,0.1354
Rafał Tymrakiewicz,0.6886332098501935,0.5213
Raja Rithvik R,0.6633936885548538,0.4876
Rakesh Kulkarni,0.4155587671088899,0.2367
Ralph Federick Tan,0.14322263936579654,0.0557
Ramil Faizrakhmanov,0.33869418516930944,0.1755
Ramiro Corona Monraz,0.9343562715364794,0.9087
Ramon Jr. Manon-og,0.7155035698230237,0.5551
Ramyres Santana Coelho,0.30383927183733667,0.1455
Randal Ferguson,0.8180029556798146,0.7061
Ranesh Ratnesan,0.9650310661664079,0.9751
Ranindu Dilshan Liyanage,0.4617580392624073,0.2735
Raphael Alonso,0.9005151307739638,0.8416
Raphael Lagunow,0.6872306995760508,0.5187
Raphael Mayaud,0.596968097651571,0.4085
Raset Ziatdinov,0.8305212976008003,0.7239
Rashad Zeynalli,0.3179139979865911,0.1577
Rasmus Skytte,0.04836076735403055,0.0178
Rasmus Svane,0.38930073377032703,0.2148
Rastko Svicevic,0.8232691898369879,0.7128
Ratko Novak,0.35060757909229057,0.1855
Raunak Sadhwani,0.9375391270736018,0.9158
Ravan Aliyev,0.7889348495429597,0.6623
Raven Sturt,0.9309975672877847,0.9017
Raymond Gao,0.8412868970583423,0.7388
Raymond Kaufman,0.34680217105131933,0.1822
Razvan Preotu,0.3760667467250321,0.2011
Read Samadov,0.7451753032654012,0.5985
Rebeca Garcia Hernandez,0.6306114166605041,0.4479
Rebeca Jiménez Fernández,0.8536491278674117,0.7558
Reem Sherman,0.5967587396035628,0.4074
Regita Desyari Putri,0.8303406612113073,0.7236
Reinis Paikens,0.9192620076011278,0.8801
Remy Rushbrooke,0.7001183391371321,0.5336
Renato Quintiliano,0.5669406831071834,0.3737
Renato Terry,0.7167141636673928,0.5581
Rene Humberto Perera Alfonso,0.27767144803213684,0.1328
Rene' Phillips,0.7824740758563642,0.6501
Renzo Jhonathan Rengifo Blancas,0.751974851113291,0.6067
Reza Mahdavi,0.45852112989889016,0.2701
Rian Kapriaga,0.6361732235343954,0.4534
Ribeiro Domingues Ribeiro,0.2818893870710133,0.1358
Ricardo D Darruda,0.8071889862937406,0.6883
Ricardo Maruchi Desideri,0.8963123320371075,0.8315
Richard Bethke,0.2585336046213097,0.1176
Richard Persson,0.8135747429208051,0.7002
Richard Pert,0.13800298984911857,0.0553
Richard Stalmach,0.8702782327896148,0.784
Richard Vedder,0.9199957720497312,0.8816
Richard Yi,0.8089482568980658,0.6917
Rick Frischmann,0.05182039683071371,0.02
Rick GC,0.8523546070921165,0.7544
Rinat Jumabayev,0.908651871384379,0.8571
Rishabh Chandrashekhar Gokhale,0.9184823589679871,0.8787
Robby Kevlishvili,0.4143856019848119,0.2345
Robert Aloma,0.31126160428691885,0.1525
Robert Baskin,0.32349966787920403,0.164
Robert Díaz Villagrán,0.8266189548255172,0.7173
Robert Gabriel,0.20496806859191521,0.0868
Robert Hungaski,0.6283327301015944,0.4453
Robert Kula,0.7386381417281374,0.5881
Robert L. Hess,0.8444484314326969,0.7447
Robert Mcligeyo,0.599010717908904,0.4111
Robert Piliposyan,0.3889400467189291,0.2145
Robert Ramirez,0.8721675299329809,0.7866
Robert Safin,0.6260354707670855,0.443
Robert Sava,0.5540780574328814,0.3614
Roberto Al Avila Bautista,0.9635394575135192,0.9718
Roberto Carlos Gomez Ledo,0.7917716470482151,0.6679
Roberto De Abreu,0.8926960994098938,0.8263
Roberto Junio Brito Molina,0.26727795860950143,0.1247
Roberto Martin del Campo,0.4321780502874587,0.2479
Robinson Perez,0.9532685024266637,0.954
Rodion Radzhabov,0.429268571786949,0.2464
Rodolfos Stamatiou,0.5771458898878956,0.3855
Rodrigo Espinoza Villanueva,0.8683863980195412,0.7803
Rodrigo Mendoza Acuna,0.9170737690124204,0.8746
Rodrigo Román,0.6503442496870578,0.472
Rodrigo Vasquez,0.8506806778886004,0.7514
Rogerio Paulo Muller Fernandes,0.9014329282351756,0.8442
Rohan Rajaram,0.24701420627361195,0.1072
Rohit S,0.7804144502636293,0.6464
Rohith Krishna,0.9273066702636374,0.8954
Rohun Trakru,0.3545969086019738,0.1874
Roman Dehtiarov,0.6207577267458846,0.4382
Roman Ganzhurov,0.9020428098295319,0.8453
Roman Gavrilin,0.6844915867088716,0.515
Roman Goldin,0.8959641600957038,0.8312
Roman Jiganchine,0.4131315189395461,0.2338
Roman Kezin,0.8440696433964086,0.7443
Roman Komov,0.4814057575063634,0.2905
Roman Kozelov,0.4835444488379822,0.2917
Roman Kuzmin,0.61836298989296,0.4345
Roman Novoselov,0.7148775744852159,0.5544
Roman Ovetchkin,0.9424142549052232,0.928
Roman Pyrih,0.6495873112209293,0.4705
Roman Shogdzhiev,0.23531202793512543,0.0991
Roman Shton,0.3932120126196629,0.2193
Roman Tomaszewski,0.7680009303977656,0.6275
Roman Yanchenko,0.1916251636377732,0.0779
Ronaldo Alonso Moreira,0.8952548743280712,0.8304
Ronan Le Goff,0.512222689771187,0.3173
Rosh Jain,0.6394081779780996,0.4586
Roshan Sethuraman,0.4601082228019714,0.272
Roven Vogel,0.726092191218605,0.5703
Roza Idrisova,0.9064572556140043,0.8527
Ruben Akhayan,0.16269419088712675,0.0623
Ruben Gideon Köllner,0.9546148908778488,0.9566
Rubens Gazineu,0.4852910681837622,0.2939
Rubén Domingo Núñez,0.977810767223097,0.9933
Rudi Olenik Campa,0.8802773539045667,0.8007
Rudik Makarian,0.7810146985270022,0.6468
RupeshReddyY,0.8359240454314308,0.7291
Rushan Bogaudinov,0.7017097621435249,0.5369
Ruslan Gnechko,0.6471599970608932,0.4679
Ruslan Kashtanov,0.8750751312046932,0.7937
Ruslan Kavyev,0.5860844028201935,0.3974
Ruslan Momunaliev,0.7982168696661718,0.6742
Rustam Khusnutdinov,0.645351614418036,0.4653
Rustam Rustamov,0.24139602463933615,0.102
Rustem Gorbenko,0.5410955259033507,0.3469
Ryan Amburgy,0.30793620103740554,0.1506
Ryan Hamley,0.6718686218945253,0.4987
Ryo Chen,0.5576416655873097,0.3655
Rômulo Cardoso,0.5048119660334408,0.3095
S R,0.8785618604398284,0.7981
S.L. Narayanan,0.7378297936887717,0.5874
SALVA-DALI,0.6865530245838529,0.518
SHAPIRO VIKTOR,0.9124396053955561,0.8635
Saadat Bashirli,0.6788475031310681,0.5076
Sabir Umarov,0.9124115803220001,0.8627
Sabrina Vega,0.38136049009058204,0.2071
Safin Safarullakhan,0.16365030296936317,0.0631
Sahaj Grover,0.054940151694799856,0.0208
Sahebali Atanejhad,0.7493559699920943,0.6033
Sahib Singh,0.19039494411251057,0.0768
Sahil Tickoo,0.6733518275205826,0.5013
Sai Krishna G V,0.7035175935503295,0.5399
Sai Nirupama Kotepalli,0.9490593193175132,0.9421
Saidakbar Saydaliev,0.5614390013471005,0.3681
Sakshi Chitlange,0.6141911116065508,0.4293
Salem AR Saleh,0.813580108720133,0.7006
Salomeja Zaksaite,0.6909833211818921,0.5254
Sam Schmakel,0.7433567629950081,0.5963
Sam Sevian,0.24581651835015544,0.1065
Sam Shankland,0.3752862752596718,0.2007
Sambit Panda,0.5709924277290556,0.3781
Sameer Mujumdar,0.8905267745807117,0.8204
Sammed Shete,0.8983379879783554,0.8356
Samuel Fieberg,0.4681037761547165,0.2783
Samuel Jesus P Goncalves,0.7582375733847511,0.6122
Samuel Malka,0.9680702790170962,0.9811
Samuel Zenelaj,0.11404345873981023,0.0449
SamuelGhimpu2003,0.5154432820902807,0.3221
Samvel Ter-Sahakyan,0.5982109128694434,0.41
San Thit Lwin,0.5757402994578246,0.3826
Sanan Sjugirov,0.5937991901696439,0.4052
Sandi Stojanovski,0.7644408785725274,0.6223
Santiago  Rodriguez,0.7227428221085558,0.567
Santiago Avila Pavas,0.39256837344781265,0.2182
Santiago Guevara,0.7326445950105572,0.5785
Santiago Quiñones García,0.8648579030235446,0.774
Sarah Sima Derlich,0.7170842089501588,0.5588
Saravana Krishnan P,0.5446369059736952,0.3488
Sargis Manukyan,0.5109608721200004,0.3161
Sargis Sargissyan,0.5862934823936985,0.3981
Sarp Sahin,0.5785260980380933,0.387
Sarveshwaran V,0.6240456859787867,0.4408
Sasvatha A,0.5212716604743037,0.3295
Satbek Akhmedinov,0.22642643712499302,0.0928
Sathvik Adiga,0.08259354132411463,0.033
Satria Duta Cahaya,0.05002529647201559,0.0197
Savitha Shri B,0.6611896703183298,0.4839
Savva Vetokhin,0.5022682842654226,0.3072
Sayed Javad Alavi,0.35948532522960946,0.1907
Sean Senft,0.9391715047705462,0.9202
Sebasti&aacute;n Mar&iacute;n,0.6626166707344805,0.4861
Sebastian  Zsombor Peczely,0.45395391022185744,0.2653
Sebastian Bazzano,0.7862029420310603,0.6571
Sebastian Mihajlov,0.5840018808990644,0.3944
Sebastian Półtorak,0.5355565627311407,0.3414
Sebastien Azar,0.08996185601727216,0.0356
Sebastien Maze,0.8202243255253995,0.7083
Semen Kazmin,0.7289820296767977,0.5748
Semen Khanin,0.39574166033134367,0.2204
Semen Mitusov,0.28880744408531445,0.1384
Semen Novozhilov,0.913588224811323,0.8668
Semetey Tologontegin,0.8148536214726254,0.7032
Semyon Puzyrevsky,0.3974154410621479,0.2212
Senthil Maran,0.2987639314445566,0.1417
Seo Jungmin,0.9774925449996298,0.9929
Serafin Moral Garcia,0.8435966332812773,0.7417
Serban Cristian,0.861463669907835,0.7692
Serdar Murat Yildiz,0.07978779090087765,0.0312
Sergei Iskusnyh,0.3929476420324945,0.2189
Sergei Ljukin,0.31898474774201824,0.1588
Sergei Lobanov,0.6255185701316046,0.4423
Sergei Mihajlovskij,0.5078038887697369,0.3132
Sergei Zhigalko,0.40763116383323517,0.2308
Sergey Drygalov,0.5161012175912039,0.3228
Sergey Grigoriants,0.38000116687665747,0.2056
Sergey Nefedov,0.21145207957364187,0.0891
Sergey Rodchenkov,0.7257040886380179,0.5696
Sergey Sergienko,0.5240936603809194,0.3317
Sergey Shipov,0.8366750608841453,0.7306
Sergey Shtyka,0.8223720737928826,0.7109
Sergey Sklokin,0.4060656018127936,0.2282
Sergey Slugin,0.6901629915381828,0.5236
Serghei Gostev,0.4729809367725877,0.2824
Sergio Barrientos Chavarria,0.6828648781040035,0.5113
Sergio Hernández Leon,0.9215762784244201,0.885
Sergio Joshafatt Morales Garcia,0.7358882401011566,0.5833
Sergiy Zavgorodniy,0.6606372389360197,0.4824
Serhan Berat Özdemir,0.5331365391402708,0.3403
Sethuraman S.P,0.6514532867814018,0.4731
Setu Madhav Yellumahanthi,0.397595595582409,0.2219
Seyed Abolfazl Moosavifar,0.10835824923015784,0.0419
Seyed Kian Ghoreishi Amiri,0.1468757680011435,0.0564
Seyed Poormosavi,0.9562889487647684,0.9596
Shaaketh Sivakumar,0.6022037937372748,0.4152
Shaashwath Sivakumar,0.9560458827033742,0.9592
Shahdad Teimouri Yadkuri,0.4422057861585483,0.2534
Shahruh Turayev,0.787403475113925,0.6594
Shakhriyar Mamedyarov,0.3332387555244566,0.1711
Shamil Arslanov,0.10494513235039551,0.0416
Shamsiddin Vokhidov,0.540154141731656,0.3458
Shane Melaugh,0.7829124084431905,0.6512
Shanmukha Meruga,0.7181149289729857,0.5603
Shant Sargsyan,0.6839998163075928,0.5143
Sharapov Evgeny,0.5616131024556357,0.3692
Sharath Radhakrishnan,0.36130004433742546,0.1929
Sharvesh Deviprasath,0.9232464125228157,0.8883
Shawn Martinez,0.8802783528969064,0.8011
Shawn Rodrigue-Lemieux,0.47402610010619944,0.2827
Sherif Khater,0.7645306105325703,0.6226
ShimanovAlex,0.9424244727002342,0.9284
Shiyam Thavandiran,0.3783181644225989,0.2045
Sho Glashausser,0.7655745977850963,0.6234
Shreyas Royal,0.8795271208605684,0.7989
Shubh Laddha,0.45526573270482606,0.2668
Shubhi Gupta,0.515323794165256,0.321
Shukhrat Makhmudov,0.7608038566660522,0.6156
Shyaamnikhil P,0.7096588812040913,0.5455
Shyam Gandhi,0.6690603574453262,0.4954
Siar Yaran,0.36330377808588515,0.1941
Siem van Dael,0.3205395668858749,0.1599
Sihan Tao,0.369487397132921,0.197
Silvius Tiberius,0.09813261088599888,0.039
Simao Poscidonio Dias,0.5796228936565793,0.3904
Simeon Todev,0.13047902853697915,0.0519
Simon Lamaze,0.7663768930552445,0.6256
Simon Williams,0.9166472021669568,0.8731
Sina Movahed,0.6429011271417939,0.4623
SirMittensofMittensville,0.7144005090616441,0.5532
Siva Mahadevan,0.6788516426335441,0.508
Sivanesan Nithyalakshmi,0.945577972861343,0.9328
Skat2704,0.27280045835605377,0.128
Slaven Pastar,0.9092561029586117,0.8579
Slobodan Filipovic,0.9056846827404321,0.8512
Sofia Blokhin,0.9263600118181795,0.8931
Sofia Pogorelskikh,0.8192342776733694,0.7076
Sofiia Hryzlova,0.920946374013722,0.8842
Soham Kamotra,0.7017435668655493,0.5373
Soltan Muradov,0.7700802436786232,0.6308
Sondre Melaa,0.6632681691692214,0.4868
Soren Bech Hansen,0.7516804021699026,0.6059
Sourath Biswas,0.6347404408579126,0.4512
Sravan Renjith,0.06495350301936006,0.0256
Sreyas Payyappat,0.18997550307311015,0.0764
Sricharan Pullela,0.9610005687725932,0.9681
Srihari L,0.44094677383315306,0.2519
Srihari L R,0.7620217787876973,0.6167
Srinath Narayanan,0.4950150317886008,0.3002
Sriram Krishnakumar,0.4074429554546922,0.2304
Srishti Pandey,0.775878086466748,0.639
Srivastan Karthikeyan,0.5068862958638839,0.3121
Stamatis Kourkoulos-Arditis,0.6687577389975178,0.4946
Stanislav Bukreev,0.310799031842927,0.1521
Stanislav Kovalevsky,0.3845070815267227,0.2108
Stanislav Tsyhanchuk,0.8391871327552834,0.7347
Stanisław Osiecki,0.6986683604339994,0.5321
Stanley Badacsonyi,0.8334295063091005,0.7254
Stanoje Jovic,0.4472214725111724,0.2594
Stefan Eilers,0.9490901607778636,0.9425
Stefan Mladenovic,0.6583818377987075,0.4794
Stefanos Kazantzoglou,0.124298909042228,0.0486
Stelios Halkias,0.6743845894015528,0.502
Stepan Osinovsky,0.8999960219610118,0.8397
Stephan Becking,0.6872979376171067,0.5191
Stephen Capp,0.4241518821078116,0.2423
Stephen Willy,0.27078715913092866,0.1258
Steve Harrington,0.5461932046215643,0.3499
Steven Cooklev,0.6682467436458697,0.4939
Steven Javier Rojas Salas,0.7004752324908036,0.5347
Steven Zierk,0.02786008950909351,0.0056
Stöttner Lukas,0.951263147952913,0.9495
Sujana Lohani,0.9756986191192898,0.9915
Suleyman Suleymanlı,0.5677492286733059,0.3744
Sully McConnell,0.7719416404130917,0.6341
Sultai Chyngyz,0.6123058216242445,0.4271
Sultanbeibarys Dumanuly,0.5186077656979173,0.3254
Sune Berg Hansen,0.9131826520552465,0.866
Supratit Banerjee,0.19918792629510165,0.0827
Suresh Harsh,0.776328992413385,0.6416
Susanna Gaboyan,0.9095986373956183,0.8586
Suvradeepta Das,0.9493119863262306,0.9429
Suvrajit Saha,0.7631693235787724,0.6197
Suyog Wagh,0.7733188050628844,0.6356
Sven Tica,0.8398962361913449,0.7365
Svetlana Vifleemskaia,0.8999542015637205,0.8393
Svyatoslav Korneev Leskova,0.8900973556385082,0.8193
Svyatoslav Lisenkov,0.08314668792618653,0.0334
Swara Lakshmi Nair,0.11273191632106849,0.0445
Sweafty,0.9521018255592558,0.9514
Szymon Gumularz,0.8081580055172202,0.6902
Sébastien Bouchet,0.8969000913987248,0.8319
Símon Þórhallsson,0.6276303332878188,0.4449
Sławomir Kurpiewski,0.900210277725596,0.8412
Sơn Đặng,0.520249037307912,0.328
Tabaré Bustelo,0.9528735140102771,0.9536
Tahsin Tajwar Zia,0.2526277176529038,0.1121
Talaibek Osmonbekov,0.7903412024424703,0.6642
Talibov Shiroghlan,0.6836188403086784,0.5132
Tamas Banusz,0.9135355312932525,0.8664
Tamas-Kristof Balla,0.23437549542672048,0.0976
Tamaz Mgeladze,0.599605745902991,0.4122
