Name,Solid_Style_Prob,Solid_Style_Score
Tamas Banusz,0.943407107997451,0.9855
Tamas-Kristof Balla,0.1392155693438244,0.0861
Tamaz Mgeladze,0.5631184187443077,0.62
Tangi Migot,0.21795511989018096,0.1607
Tanitoluwa Adewumi,0.5949483342133406,0.6612
Tanraj Sohal,0.08935675086150145,0.0412
Tarasova Viktoriya,0.3019280509453415,0.2664
Tarini Goyal,0.5324035951760713,0.5755
Tarun Kanyamarala,0.5884932507325011,0.6516
Tatev Abrahamyan,0.17117222907468524,0.1128
Tatiana Bogumil,0.6633831819052407,0.7466
TatjanaVasilevich,0.24881627203725545,0.2019
Tehni4arce,0.5959209600625135,0.6631
Teimur Toktomushev,0.782189104697886,0.872
Tejas Rama,0.7011059758435502,0.7866
Teodora Injac,0.44981089921634376,0.4527
Terry Luo,0.5237580338452468,0.5633
ThaKanielOutis,0.9056700413452342,0.9659
Tharushi T.H.D. Niklesha,0.26898893844181143,0.2249
The_filthy,0.15458175822600345,0.0983
Theo Bressy,0.8334148106847905,0.9169
Theodore Slade,0.632030838072233,0.7065
Thomas Bauer,0.07292235906699984,0.0282
Thomas Beerdsen,0.1639803236898381,0.1087
Thomas Carroll,0.58973199353241,0.6542
Thomas Christensen,0.414927838216044,0.4052
Thomas Decker,0.4298504802535403,0.4252
Thomas Diem,0.35520006129859244,0.3295
Thomas Eggleston,0.19669818568860445,0.1358
Thomas Kahlert,0.8522964595093591,0.9295
Thomas Michalczak,0.4875120466208357,0.5143
Thomas Rendle,0.42093582643684496,0.4122
Thomas Thiel,0.6663224171148973,0.7492
Thore Perske,0.691051985363611,0.7759
Tiago Batista Oliveira,0.43695492081073334,0.4349
Tiago Carvalho Mangialardo,0.4792951064225595,0.4987
Tiago Cunha Navarro,0.5485029308349214,0.5974
Tigran Mukhutdinov,0.7987128042052773,0.8868
Tigran Nazaretyan,0.5180114673148567,0.5558
Tihomir Yanev,0.4437123904504883,0.4456
Tikhon Popov,0.2549722235753259,0.2096
Tikhonov Viacheslav,0.627469524105697,0.7002
Tim Grutter,0.5347897544945455,0.5781
Tim Kett,0.5135881957514268,0.5492
Timofey Iljin,0.09564704677900274,0.0479
Timofey Smirnov,0.38959146842773495,0.3699
Timur Gareyev,0.4659404673592512,0.4764
Timur Kocharin,0.5433052031150941,0.5922
Timur Yonal,0.32806792708511817,0.2954
Tobias Kölle,0.2638603787356887,0.2204
Tobias Lang Nilsen,0.28802050145121055,0.2501
Tobias Rizzo,0.1376727312947737,0.085
Tobias Voege,0.342793819199881,0.3128
Todd Andrews,0.24062884657330255,0.1911
Todd Bryant,0.2591855488310364,0.2152
Tom Decuigniere,0.9174329365561823,0.9711
Tom O'Gorman,0.5757595480916835,0.6345
Tomas Kraus,0.5909157310419793,0.656
Tomas Laurusas,0.22976078109987244,0.1737
Tomasz Jaskolka,0.4868171003933182,0.5132
Tomasz Mika,0.6371396383674555,0.7098
Tommi Luukkonen,0.13665528478335115,0.0842
Tomáš Vaněk,0.21178643406405886,0.1518
Tor Fredrik Kaasen,0.44201093296199057,0.4427
Torben Søraas,0.4704613765940208,0.4824
Trisha Kanyamarala,0.2578687891261113,0.2126
Tsvetan Stoyanov,0.18414034415922176,0.1265
Tuan Minh Le,0.6505135429581873,0.7262
Tudor Henry Edward,0.21016756405364134,0.1495
Tuna Özateş,0.08263467641533162,0.0334
Tunahan Makaraci,0.7821570725263871,0.8716
Turkan Mamedjarova,0.2009318761595628,0.1399
Tyhran Ambartsumian,0.7524094727756282,0.8404
Tykhon Cherniaiev,0.752066384168764,0.8397
Tyler Tanaka,0.7457330153022251,0.8334
Tymon Ochedzan,0.2220202162848865,0.164
Tymur Keleberda,0.42735346560573495,0.4208
Tyrell Harriott,0.11874532783480807,0.069
UKR_Master,0.40410464734094154,0.3885
Ufuk Sezen Arat,0.5817553458739397,0.6416
Ugur Doga Yazici,0.8510807625788838,0.9284
Uliana Dudkina,0.04339005498781759,0.0108
Ulises Hernández Bermúdez,0.30539893759371783,0.2705
Ulrich Zimmermann,0.1273041088201529,0.0753
Umid Aslanov,0.1618847186340917,0.1072
Umut Erdem Gündüz,0.10265591182523015,0.0534
Unknown_IM,0.3912772114668347,0.3707
Uurtsaikh Agibileg,0.4753111633156871,0.4909
Uwe Kleibel,0.5979121598038069,0.666
Vache Hovakimyan,0.5587248480424841,0.6119
Vaclav Finek,0.8537683900954374,0.9314
Vadim Bobkov,0.5753311446619602,0.6341
Vadym Petrovskyi,0.04550329301435689,0.0115
Vahan Nalbandyan,0.7883062839623235,0.8764
Vahap Sanal,0.45666577344840753,0.4627
Vahe Baghdasaryan,0.32161273677500707,0.2898
Vahe Danielyan,0.5527183822801973,0.6037
Vaibhav Raut,0.36425938838403915,0.3369
Vaishali R,0.5139688323452438,0.5499
Valdis Troņenkovs,0.4860258467264387,0.5102
Valentin Dragnev,0.4416605146264687,0.4419
Valentina Golubenko,0.2036306391719045,0.1425
Valentina Gunina,0.24721918413233784,0.1989
Valentyn Hulka,0.6953162396590464,0.78
Valentyn Prokofiev,0.13353619389838273,0.0809
Valeria Viana,0.21788919500143528,0.1603
Valerie Ruchinskaya,0.5702109099604467,0.6267
Valerio Carnicelli,0.537022027807845,0.5811
Valeriy Grinev,0.4240282794528786,0.4163
Valery Kazakouski,0.6308140951818236,0.7054
Valery Skatchkov,0.4324089230005323,0.4289
Valiantsin Yezhel,0.6692872003073176,0.7521
Vantika Agrawal,0.34403969335250323,0.3154
Vardan Danielian,0.8038647728179115,0.8928
Varun Krishnan,0.27969640357667497,0.2416
Varuzhan Akobian,0.9807818656961766,0.9996
Vasif Durarbayli,0.4109698629329128,0.4
Vasil Trickov,0.9404227711980342,0.9844
Vasilii Titarov,0.5507391529335064,0.6015
Vasiliy Korchmar,0.2078105180104123,0.1462
Vasily Volovich,0.8854771481473582,0.9544
Veaceslav Slovineanu,0.8495230160017716,0.928
Vedant Goswami,0.6296374771966375,0.7028
Vedant Nitin Vekhande,0.28262870002950824,0.2453
Vedant Panesar,0.5299999630576058,0.5725
Velimir Ivic,0.21975898426420187,0.1625
Veronika Minina,0.2803600736596748,0.2427
Veronika Shubenkova,0.09050433716832516,0.0423
Viachaslau Zarubitski,0.865548509094453,0.9369
Viacheslav Mikhailov,0.5223786374627462,0.561
Viacheslav Rozhkov,0.3406360261630805,0.3098
Victor Bologan,0.5683380483880031,0.6252
Victor Labussiere,0.07154718772013588,0.0271
Victor Mikhalevski,0.751476808076934,0.839
Vidar Grahn,0.7911391335895459,0.8798
Vidit Gujrathi,0.6689028964881014,0.7514
Vignesh N.R,0.9644522204480109,0.9929
Vignir Vatnar Stefansson,0.7021435604708332,0.7889
Vihaan Jammalamadaka,0.1811702898675464,0.1243
Viktor Berezin,0.07697010048696037,0.0301
Viktor Dmitrenko,0.6535289258601529,0.7302
Viktor Ianov,0.40275660575696826,0.387
Viktor Neustroev,0.4359043461899931,0.433
Viktor Parfenov,0.8850774885175013,0.954
Viktor Poddubnyi,0.2901006538187148,0.2519
Viktor Romanchuk,0.9001628976500335,0.9647
Viktor Skliarov,0.7600019892687528,0.8479
Vilka Sipilä,0.26996131600002565,0.2267
Vilmos Balint,0.2865298250157644,0.2486
Vince Gergő Turcsányi,0.09960394794272956,0.0512
Vincent Keymer,0.885071817409038,0.9536
Vincent Riff,0.5915532831767086,0.6564
Vinicius Tiné Martins,0.4800617956839181,0.5009
Vinzent Spitzl,0.726701500334699,0.8145
Visakh NR,0.9275249948932964,0.9781
Vitaliy Bernadskiy,0.4690326363023908,0.4798
Vitaliy Garbuz,0.6603001736454484,0.7414
Vitaly Rodchenkov,0.4686977176903421,0.4794
Vitaly Teterev,0.7433981736024378,0.8308
Vitor Ferreira,0.13229735548487317,0.0794
Vitorio Chemin,0.6411321418351197,0.7135
Vittorio Cinà,0.1724425955443502,0.1158
Vitus Bondo Medhus,0.276646611346237,0.2375
Vivaan Vishal Shah,0.5542422770806755,0.6059
Vjacheslav Weetik,0.5434299845285919,0.5926
Vlad Lymar,0.4602680439232022,0.4694
Vlada Sviridova,0.38929964777920767,0.3696
Vladimir Belous,0.4617787916203196,0.4724
Vladimir Bugayev,0.3884014153903995,0.3685
Vladimir Burmakin,0.7763058792147969,0.8657
Vladimir Bychkov,0.4794310947578036,0.4998
Vladimir Chernikov,0.3491996774203369,0.3232
Vladimir Damjanovic,0.7403820470961469,0.8278
Vladimir Demin,0.4941006826795439,0.5221
Vladimir Dobrov,0.2731786498937111,0.2338
Vladimir Fedoseev,0.5880090126973232,0.6505
Vladimir Grabinsky,0.5208401195068075,0.5584
Vladimir Hamitevici,0.8715668166133289,0.9395
Vladimir Mikhailovsky,0.2063423750140113,0.1458
Vladimir Sakun,0.8060384602505442,0.895
Vladimir Seliverstov,0.4161824848626732,0.4059
Vladimir Zakhartsov,0.7144973412559511,0.803
Vladimir Zemerov,0.5461004970075939,0.5955
VladimirKramnik,0.9516619873766446,0.9889
Vladimír Bochnička,0.4139420431933606,0.4041
Vladislav Artemiev,0.9574047908677372,0.9911
Vladislav Efremov,0.44983321326317716,0.4531
Vladislav Gontcharov,0.5175663729194329,0.5551
Vladislav Kovalev,0.953498194041303,0.99
Vladislav Voitovich,0.6561276889609156,0.734
Vladyslav Baziuk,0.30192633448771355,0.266
Vladyslav Sydoryka,0.5818870330060655,0.6419
Vo Quoc Bao Tran,0.4270236877059183,0.4204
Vojislav Milanovic,0.5728842171403261,0.6308
Vojtěch Plát,0.944013139029499,0.9859
Volen Dyulgerov,0.15883410681428378,0.1035
Volkan Yirik,0.31795867169148734,0.2853
Volodar Murzin,0.8459042005622773,0.9254
Volodya Torosyan,0.14321045450918662,0.0905
Volodymyr Onyshchuk,0.654401801677366,0.7321
Volodymyr Vetoshko,0.6965282384285578,0.7818
Volodymyr Vusatiuk,0.2128291976051689,0.1536
Volodymyr Yaniuk,0.7614605434409707,0.8512
Vsevolod Ovchinnikov,0.7970519201729311,0.8842
Vsevolod Rytenko,0.7387698642760846,0.8252
Vugar Manafov,0.37745979286199327,0.3558
Vugar Rasulov,0.8119268883414265,0.8998
Vuk Damjanovic,0.8919188735634217,0.9603
Vuk Djordjevic,0.5867438286744613,0.6471
Wagner Guimarães,0.5584030943850694,0.6108
Walter Cuevas Araya,0.6598826802150181,0.7406
Wanderlei Lukachewski Junior,0.9029916748442082,0.9651
Ward Al-Tarboush,0.3287858511013889,0.2965
Wellington Albuquerque Jr.,0.7597598960513071,0.8468
Wesley So,0.7528588460695086,0.8412
Wiktoria Śmietańska,0.27686030107374576,0.2378
Wilfredo Sariego Figueredo,0.48289547129630367,0.5061
Willi Skibbe,0.668952168682235,0.7518
William Alfaro Caracas,0.6340406992953932,0.7076
William Coe,0.3942464805394715,0.3744
William Ferreira Da Cruz,0.6953837618154817,0.7803
William Graif,0.6113743337439216,0.6801
William Hernandez Gonzalez,0.31795636084076145,0.285
William Olsson,0.24675762153715533,0.1985
Wilson Morales,0.5537967228163556,0.6056
Witold Klepek,0.6230660073561702,0.6931
Wladimir Zampronha,0.5125601688974257,0.5481
Wojciech Przybylski,0.5330812267379856,0.5763
Wojciech Śmieszek,0.22334872889182628,0.167
WonderChampion,0.17372016573096588,0.1169
Wouter Terlouw,0.6565763649407976,0.7358
Xavier Martinez Pla,0.08090494085477141,0.0327
Xeniya Balabayeva,0.10848844532329356,0.0597
Xiaobing Gu,0.20439225876958597,0.1443
Xu Yi,0.4609985864459937,0.4712
Yaacov Norowitz,0.8890692062730224,0.9584
Yagiz Kaan Erdogmus,0.5532617173747946,0.6045
Yago Labussiere,0.6955240187892956,0.7814
Yahli Sokolovsky,0.4854557820640868,0.5087
Yair Parkhov,0.7418557001649632,0.8297
"Yang, Kaiqi",0.5814602541246832,0.6408
Yaroslav Demchenko,0.5411447876534239,0.5881
Yaroslav Remizov,0.4998386648207373,0.5288
Yaroslav Shevchenko,0.6200851438112511,0.6905
Yasin Emrah Yagiz,0.5255766806804935,0.5662
Yelfry Torres,0.10745057013685903,0.0579
Yelyzaveta Hrebenshchykova,0.2998356081050179,0.2631
Yevhenii Yelisieiev,0.6402807523715669,0.7124
Yichen Han,0.660486570095155,0.7425
Yidong Chen,0.39707168976636387,0.3785
Yilin Li,0.47014986744612114,0.4813
Yinn Long Wong,0.4889773569572441,0.5169
Yoav Milikow,0.3914634325193195,0.3714
Yoel Estarling Polanco Nunez,0.46335547479560735,0.4742
Yotam Shohat,0.6089896636877962,0.6787
Yovann Gatineau,0.6857640189722213,0.7685
Yudel Romero Arzuaga,0.49287315345524096,0.5206
Yulia Efremova,0.2462151488738483,0.197
Yuliia Osmak,0.5247489730446416,0.5651
Yuniesky Quesada,0.3392718575240951,0.308
Yuri Kozin,0.2740727673767761,0.2353
Yuri Zhizmer,0.7604743072181093,0.8494
Yurii Khodko,0.5019703657079065,0.5328
Yuriy Dovzik,0.44313280334802074,0.4453
Yuriy Kuzubov,0.7529229836669585,0.8416
Yvain Bruned,0.740575587202762,0.8282
ZAHAR HILKEVICH,0.7273234707390086,0.8156
Zacarias M Ruben D,0.4064943115879297,0.3929
Zachary Calderon,0.6575771308230088,0.7373
Zachary Liu,0.09992608120575996,0.0516
Zachary Tanenbaum,0.28254955598084736,0.2449
Zahar Efimenko,0.670187077454812,0.7532
Zala Urh,0.25063826357238567,0.2033
Zane Nasir,0.7603226461492065,0.8486
Zarikovs1999,0.5005105263603026,0.5302
Zarina Nurgaliyeva,0.5113099915384696,0.5462
Zarina Shafigullina,0.46044265549975344,0.4698
Zaur Mammadov,0.5575512840429084,0.6096
Zaur Tekeyev,0.7517289624757225,0.8393
Zbigniew Pakleza,0.8739620518432305,0.9425
Zeinep Sultanbek,0.3950179376752138,0.3759
Zhamsaran Tsydypov,0.1549952243135364,0.0987
Zhanibek Amanov,0.7718314567088715,0.8583
Zhaoqi Liu,0.1304789017817784,0.0779
Zhongyi Tan,0.4277254595968832,0.4215
Zlatko Lisjak,0.30449206754631286,0.269
Zmiyevik2200,0.7788431152430617,0.8679
Zoey Tang,0.233741019954941,0.1792
Zoran Velickovic,0.5878917233696669,0.6501
Zou Chen,0.4762832120702803,0.4935
Zozek Salah Mohammed Mohammed,0.47528317365137285,0.4905
Zsigmond Szajbely,0.7655573979072018,0.8542
Zsoka Gaal,0.42160994902520865,0.4134
Zsolt Korpics,0.48019492503395167,0.5013
Zurab Javakhadze,0.29269003134852606,0.2557
Zurab Tqebuchava,0.6772027287495337,0.7588
Zviad Izoria,0.9314070032346485,0.9811
abelmat,0.12020111414780263,0.0709
anon102030,0.3531003063044949,0.3273
anon219,0.7671829932476442,0.8568
anon481216,0.7146542614233319,0.8033
anon569,0.3307854458021825,0.2991
anon6121824,0.2267050552666643,0.1707
anushurvan graf,0.4556118751177543,0.4616
asghar golizadeh,0.3965873898782798,0.3781
bait_or_mate,0.7365521789006563,0.8219
barte bongo,0.2478829462128651,0.2
boris abrashkin,0.2527892870578371,0.2059
bratkoo,0.13167697471913714,0.079
broskolis,0.4961695173769294,0.5243
buddika amarasinghe,0.31841263011111554,0.2865
c_r_e_e_p_e_r,0.0631609012476588,0.02
champ2005,0.6202665496199014,0.6913
edison ruge,0.281287365616539,0.2434
elamier fathy,0.7416425399648773,0.8289
esapunov,0.2814061076871028,0.2438
freshfoodcompany,0.6307993313591759,0.705
goofypenguin96,0.5876225363676493,0.649
hermionegrangermagic,0.21607613304405154,0.1577
infinitegiantkiller,0.7154236583523272,0.8056
kamran SHIRAZI,0.3298391091222972,0.2976
khoipham,0.1062765402330786,0.0571
kirillshevchenko,0.5277370195262667,0.5692
londonkid,0.4388338567051161,0.4378
malakismayil,0.4523671543385519,0.4575
mapleaff,0.5849097323085174,0.6445
mattcolins2025,0.24250536995223712,0.1929
mauro vargas,0.2832031562502741,0.246
moshe katzir,0.375782647155832,0.3529
natelleka,0.7153619989407005,0.8052
paradise10,0.2787152981582697,0.2401
parintele_chess,0.5435466207673616,0.5933
patzer-reloaded,0.7930233922430234,0.8813
pawel jaracz,0.4042127580868051,0.3892
realmadridtv,0.6285589726635062,0.7013
samarth Rao 1664 Leavud Rating,0.16883787175836346,0.1124
sau6on,0.4249795551844507,0.4186
scandalgod,0.4586451746487966,0.4672
shakked tifferet,0.5028190240056883,0.534
sofiko tereladze,0.5367034771337446,0.5807
starplatinum2030,0.478277008101932,0.4972
thechesscorner 64,0.12129654595525703,0.0716
thisunaa,0.15898112040725712,0.1039
vesal hamedi nia,0.048672803525918254,0.0126
winniethepooh04,0.08401192112053117,0.0353
x-0147207515,0.4816137721325104,0.5039
x-0618534659,0.1780185449825386,0.1206
x-3704738925,0.8875236285422223,0.9566
x-3738459472,0.502388128237281,0.5332
x-5963514717,0.5596366270804748,0.6145
x-8127726737,0.7799545411421029,0.8694
x-9960558865,0.24029973964938792,0.1904
yaguigor,0.8768785426366946,0.9469
zbigniew wieczorek,0.4003185081974555,0.3833
Ágoston Juhász,0.4299083468516791,0.4256
Álvaro Valdés,0.4137835995468809,0.4037
Ömer Faruk Özer,0.3521715648298835,0.3262
İlhan Serhat Salman,0.463854056994351,0.475
Łukasz Licznerski,0.6926403246415181,0.7774
Štěpán Hrbek,0.4147424764878232,0.4048
Аrtеm Odеgоv,0.5457662666469538,0.5948
Азат Габдрахманов,0.08669740998036883,0.0371
Александр Брюхович,0.08064031966119754,0.0319
Алексей Мокшанов,0.7251159083741527,0.8119
Андрей Хромкин,0.5937041400912966,0.659
Артём Синявский,0.5209388112056733,0.5592
Валерий Свиридов,0.8480786323641816,0.9262
Варвара Полякова,0.5417532744173597,0.59
Владимир Матвеев,0.27263826705041333,0.2323
Володимир Михальський,0.5293434693193207,0.5714
Гор Глиджян,0.7840350832711863,0.8746
Григорий Гусаров,0.6066084171564656,0.6768
Гульдона Каримова,0.5665559626551941,0.6237
Гурвич Виталий,0.36366019737390287,0.3362
Даниил Постников,0.24527101372938204,0.1959
Данил Найдин,0.4497048265171923,0.4523
Денис Денисенко,0.7027845408851885,0.7896
Димитрий Король,0.5149038167134722,0.5521
Евгений Бурмакин,0.34908546842267824,0.3228
Екатерина Кабанова,0.214994977384302,0.1558
Игорь Князев,0.5962147912678883,0.6635
Илья Дерябин,0.5420345780640299,0.5907
Илья Чеклецов,0.4979112648714274,0.5254
Максим Матюнин,0.19475307762614474,0.1317
Максим Щекачихин,0.7268466401395152,0.8152
Маргарита Филиппова,0.7105780737651447,0.8004
Матфей,0.23881189882178858,0.1892
Матфей Юрасов,0.23657656854251569,0.1837
Микола Боднар,0.4122207330896952,0.4026
Михаил Экдышман,0.44239377019279863,0.4438
Наталья Зайнуллина,0.40878636567819254,0.3981
Нечитайло Нікіта,0.456351549550177,0.462
Никита Довбня,0.20840675247495755,0.1481
Никита Майоров,0.17454467289576808,0.1176
Николай Гриценко,0.8602854106664115,0.934
Николай Оглоблин,0.8629237523208992,0.9354
Николай Хныкин,0.173343524037972,0.1161
Олег Губанов,0.3452869979802352,0.3176
Олег Кислов,0.5988575268303518,0.6683
Павел Торопов,0.7255020331336689,0.8122
Рамиль Садыков,0.7284823482662874,0.8163
Рамиль Хасангатин,0.9310867665206424,0.9807
Руслан Габдушев,0.42609775909413533,0.42
Руслан Пахомов,0.39822154292113626,0.3814
Сергей Ярый,0.6946120779813277,0.7785
Соловьев Александр,0.4863132510162284,0.5117
Спартак Высочин,0.8014471499177984,0.8905
Феликс Тульчинский,0.4721413882595818,0.4857
Шубин Кирилл,0.3743381153173756,0.3518
Эдуардо Гербелли Нето,0.5656922605324455,0.6234
Эмир Шаршенбеков,0.23053035578347156,0.1751
Яков Гинзбург,0.873674819439989,0.9421
Ян Дьомін,0.5390105973435944,0.5848
אהרן בגראטיוני,0.2113284700612068,0.1506
